date,state,customers_elec,price_elec,revenue_elec,sales_elec
2011-07,OR,1896696.0,7.97,299.09178,3751.64897
2011-07,OK,1954208.0,8.43,573.2958,6804.72064
2011-07,OH,5493043.0,9.67,1504.5747,15553.88937
2011-07,MI,4808923.0,11.04,1197.04916,10846.24683
2011-07,MA,3098981.0,14.0,755.40149,5396.81076
2011-07,MD,2460604.0,12.02,800.21041,6659.57204
2011-07,MS,1487773.0,8.97,449.0023,5003.66888
2011-07,MN,2594451.0,9.28,608.93721,6562.5198
2011-07,LA,2277947.0,8.22,711.54004,8653.95562
2011-07,KY,2228674.0,7.62,624.31911,8188.19322
2011-07,KS,1468502.0,9.63,439.07738,4557.83867
2011-07,MO,3072069.0,9.91,893.27805,9014.82531
2011-07,WY,327055.0,6.57,95.13345,1448.91494
2011-07,WI,2949742.0,10.65,717.56817,6738.69814
2011-07,WV,1017648.0,8.04,219.08828,2725.3646
2011-07,WA,3215897.0,6.65,475.15882,7146.46798
2011-07,VA,3647776.0,9.3,1049.48175,11284.28561
2011-07,VT,360497.0,13.76,68.41353,497.09751
2011-07,UT,1077264.0,7.7,213.16021,2768.20716
2011-07,TX,11100911.0,9.34,3598.82701,38540.46336
2011-07,GA,4626169.0,10.46,1476.65487,14121.2402
2011-07,FL,9735493.0,10.71,2372.25439,22144.83961
2011-07,DC,255498.0,12.63,157.92085,1250.83425
2011-07,CO,2506879.0,10.19,528.13034,5182.13615
2011-07,CA,14854605.0,14.64,3419.29162,23355.01714
2011-07,AR,1548748.0,8.15,404.11033,4960.12603
2011-07,AZ,2876855.0,10.76,895.14191,8322.65069
2011-07,AK,324338.0,16.74,79.47532,474.85154
2011-07,AL,2507759.0,9.71,855.61851,8807.71352
2011-07,IL,5699242.0,9.43,1391.45541,14759.22035
2011-07,ID,795117.0,6.71,166.47857,2481.27792
2011-07,HI,477749.0,33.05,281.58892,852.09474
2011-07,DE,449755.0,11.62,130.09698,1119.81377
2011-08,CO,2511195.0,10.15,536.85531,5289.80182
2011-08,PA,5957289.0,10.79,1466.4326,13591.08773
2011-08,OR,1899200.0,7.97,319.3559,4007.38295
2011-08,OK,1956116.0,8.52,569.91977,6686.26831
2011-08,OH,5502033.0,9.57,1394.92633,14579.76525
2011-08,ND,392956.0,8.13,89.12923,1095.83094
2011-08,NC,4862821.0,8.93,1185.42011,13267.64968
2011-08,NY,8035950.0,17.11,2422.41682,14159.58378
2011-08,NM,1001371.0,9.8,226.01618,2305.95758
2011-08,NJ,3951860.0,15.2,1189.43304,7827.65228
2011-08,NH,709972.0,14.67,148.34121,1011.15747
2011-08,MT,579413.0,8.42,99.00393,1176.43657
2011-08,NV,1227799.0,10.06,383.86797,3815.53836
2011-08,NE,1019512.0,8.85,257.54832,2910.01971
2011-08,WV,1018226.0,8.11,226.56088,2794.5325
2011-08,WA,3234589.0,6.69,492.78642,7366.20818
2011-08,ID,795423.0,6.63,156.19239,2354.41793
2011-08,HI,478327.0,33.91,293.91381,866.77897
2011-08,GA,4628191.0,10.69,1531.22604,14330.60145
2011-08,FL,9840321.0,10.73,2489.99663,23198.99287
2011-08,DC,254383.0,12.69,137.72205,1084.95077
2011-08,VA,3649724.0,9.46,979.23523,10355.38319
2011-08,VT,361267.0,13.84,67.34185,486.41053
2011-08,UT,1078096.0,7.58,213.52463,2818.38447
2011-08,TX,11191649.0,9.62,4006.86298,41667.1681
2011-08,TN,3185342.0,9.75,1005.11952,10310.39749
2011-08,SD,447617.0,8.35,89.4412,1071.00314
2011-08,SC,2452156.0,9.15,754.06929,8242.94025
2011-08,RI,482106.0,13.18,95.02153,721.05174
2011-08,MN,2600333.0,9.17,576.12354,6285.13083
2011-08,DE,450264.0,11.63,135.40851,1164.39922
2011-08,MO,3073372.0,9.98,856.70084,8585.09679
2011-08,MS,1489108.0,9.03,458.30154,5074.81714
2011-08,KY,2234696.0,7.6,614.69846,8088.38714
2011-08,KS,1468347.0,9.56,416.09802,4350.52254
2011-08,IA,1558700.0,8.34,350.3497,4203.28226
2011-08,IN,3100538.0,8.15,812.10278,9959.88459
2011-08,IL,5678995.0,9.35,1325.43157,14172.56924
2011-08,WY,328622.0,6.52,90.61056,1390.49819
2011-08,WI,2948348.0,10.45,672.46934,6432.68566
2011-08,AK,325202.0,16.24,80.40781,495.03089
2011-08,AL,2512271.0,9.73,897.78339,9226.12209
2011-08,CA,15272227.0,14.23,3710.93327,26070.62769
2011-08,AR,1552553.0,8.17,420.32242,5147.21255
2011-08,AZ,2877985.0,10.55,928.78679,8807.79548
2011-08,CT,1610758.0,16.17,484.305,2995.18851
2011-08,MI,4823227.0,11.24,1111.4941,9886.88094
2011-08,MA,3094713.0,14.76,752.09156,5096.56475
2011-08,MD,2460981.0,12.05,734.93825,6098.19083
2011-08,ME,794125.0,12.57,127.89622,1017.60602
2011-08,LA,2282951.0,8.19,718.93267,8777.98073
2011-09,CO,2507713.0,9.96,463.88931,4656.57896
2011-09,IL,5681084.0,9.11,1071.95844,11767.51308
2011-09,ID,796993.0,5.74,110.11191,1919.97021
2011-09,HI,479040.0,34.33,288.75611,841.19766
2011-09,MN,2600677.0,9.12,499.29545,5476.03265
2011-09,MI,4810476.0,10.12,837.97575,8280.33704
2011-09,MA,3092628.0,14.93,714.47638,4784.30602
2011-09,MD,2461129.0,11.84,614.866,5191.75062
2011-09,ME,793774.0,12.14,113.24138,932.95175
2011-09,LA,2279705.0,8.18,676.91543,8276.45603
2011-09,GA,4626707.0,9.91,1198.61958,12100.30722
2011-09,NJ,3951147.0,14.26,970.66925,6808.08916
2011-09,NH,709430.0,14.55,138.69766,953.42735
2011-09,NV,1230554.0,9.94,314.0414,3160.00162
2011-09,NE,1021408.0,8.66,205.21521,2370.09633
2011-09,MT,578748.0,8.7,87.22196,1002.47566
2011-09,MO,3071554.0,8.71,585.1036,6714.12594
2011-09,MS,1488284.0,8.87,411.76248,4644.65668
2011-09,VA,3650597.0,9.05,810.21225,8948.68255
2011-09,VT,361157.0,13.74,61.84919,450.30195
2011-09,UT,1078452.0,7.77,193.64876,2492.12554
2011-09,TX,11158954.0,9.34,3418.29974,36600.68907
2011-09,KS,1463179.0,9.11,312.58487,3431.31837
2011-09,IA,1559217.0,7.87,278.00355,3531.26842
2011-09,IN,3104730.0,8.22,691.14765,8405.37395
2011-09,TN,3180024.0,9.78,879.40666,8991.54788
2011-09,SD,447616.0,8.41,78.71772,935.46373
2011-09,SC,2457688.0,9.2,640.59143,6959.64179
2011-09,RI,495166.0,13.47,85.88738,637.72602
2011-09,PA,5968859.0,10.58,1281.3919,12106.07221
2011-09,WY,328538.0,6.81,90.63143,1331.46017
2011-09,WI,2956129.0,10.42,569.97994,5468.57631
2011-09,WV,1015933.0,7.93,188.01709,2370.55841
2011-09,WA,3234340.0,6.74,469.02129,6957.09059
2011-09,AK,325486.0,16.4,79.56158,485.06698
2011-09,AL,2510400.0,9.35,713.60109,7634.76474
2011-09,OR,1899942.0,7.98,294.05697,3683.7354
2011-09,OK,1955428.0,8.72,421.7139,4835.18142
2011-09,OH,5494134.0,9.23,1146.93655,12430.32441
2011-09,ND,395159.0,8.1,83.14075,1025.86997
2011-09,NC,4893191.0,9.11,1000.44761,10978.24784
2011-09,NY,8036926.0,16.64,2131.23186,12805.24406
2011-09,NM,1001241.0,9.13,185.96627,2036.35922
2011-09,CA,14953908.0,13.97,3511.99256,25141.56538
2011-09,AR,1551185.0,8.01,347.08149,4334.64983
2011-09,AZ,2882022.0,10.22,757.49483,7413.02546
2011-09,KY,2229821.0,7.45,541.81706,7271.84199
2011-09,FL,9746133.0,10.65,2361.03551,22174.87615
2011-09,DC,254921.0,12.49,118.58509,949.69645
2011-09,DE,450117.0,11.45,117.87675,1029.88963
2011-09,CT,1610734.0,16.11,405.88065,2518.71177
2011-10,IL,5690740.0,8.86,947.7716,10700.21377
2011-10,WY,328491.0,6.86,93.53016,1363.25527
2011-10,WI,2946240.0,10.05,536.52932,5338.10802
2011-10,WV,1017881.0,8.05,189.18218,2349.68887
2011-10,GA,4623548.0,9.08,894.80381,9849.97946
2011-10,FL,9655284.0,10.6,1953.80846,18434.33092
2011-10,DC,255788.0,12.58,110.79521,880.71128
2011-10,DE,449991.0,11.13,95.54731,858.27318
2011-10,CT,1610594.0,16.31,365.38341,2240.71511
2011-10,CO,2509599.0,9.28,393.29649,4237.23506
2011-10,CA,14928576.0,13.24,2923.41786,22072.76711
2011-10,AR,1546652.0,7.28,264.60941,3635.37173
2011-10,AZ,2887375.0,9.76,574.62748,5888.1716
2011-10,ID,796847.0,6.24,105.31381,1686.67074
2011-10,HI,478572.0,33.67,289.52123,859.84848
2011-10,MN,2598685.0,8.47,449.91337,5314.14523
2011-10,MI,4737651.0,10.29,836.43429,8129.04304
2011-10,MA,3092223.0,13.54,585.31529,4322.68796
2011-10,MD,2461639.0,11.47,518.96243,4524.91432
2011-10,OK,1953278.0,7.87,340.28682,4323.60881
2011-10,WA,3219449.0,6.73,472.44725,7020.52844
2011-10,VA,3650708.0,8.85,699.78304,7902.95906
2011-10,VT,360479.0,13.84,60.50187,437.25234
2011-10,OH,5497962.0,8.86,1040.35667,11739.37279
2011-10,ND,397255.0,7.65,80.98844,1058.31417
2011-10,NC,4860621.0,8.88,844.91958,9519.37883
2011-10,NY,8037635.0,15.79,1794.53633,11361.90522
2011-10,NM,1002302.0,9.46,170.44516,1801.13248
2011-10,NJ,3951063.0,13.52,763.46361,5647.32081
2011-10,AK,324877.0,16.49,83.98423,509.36119
2011-10,AL,2509855.0,9.14,590.40858,6461.04292
2011-10,UT,1079097.0,7.61,175.43724,2305.68262
2011-10,TX,11123698.0,8.74,2601.93873,29754.84765
2011-10,TN,3174165.0,9.19,664.60657,7231.44263
2011-10,SD,447198.0,8.24,70.87083,860.25552
2011-10,SC,2449407.0,8.54,505.51597,5915.99326
2011-10,NH,709193.0,14.41,125.57995,871.43517
2011-10,NV,1228632.0,8.72,232.82322,2670.20308
2011-10,RI,496345.0,11.61,69.34871,597.419
2011-10,PA,5954225.0,10.22,1154.16691,11287.92737
2011-10,OR,1899494.0,8.08,289.05855,3578.60926
2011-10,NE,1020626.0,7.73,170.05902,2201.25704
2011-10,MT,578937.0,8.11,90.10408,1110.73285
2011-10,MO,3068324.0,7.8,466.87283,5985.59636
2011-10,MS,1486148.0,8.51,323.57618,3803.94731
2011-10,ME,792870.0,12.1,110.84207,915.69559
2011-10,LA,2276463.0,7.95,553.73108,6966.18041
2011-10,KY,2228379.0,6.89,485.88333,7054.49049
2011-10,KS,1460663.0,8.63,254.24065,2944.83185
2011-10,IA,1557979.0,7.41,258.23069,3482.99553
2011-10,IN,3102552.0,8.16,663.39139,8125.03704
2011-11,DC,256340.0,12.16,103.12138,847.93914
2011-11,CA,14699025.0,12.52,2559.16313,20439.4777
2011-11,AR,1540110.0,7.24,240.96071,3325.98248
2011-11,AZ,2897356.0,8.8,435.09037,4942.52661
2011-11,AK,324785.0,16.23,91.1304,561.50102
2011-11,AL,2504568.0,8.81,560.56896,6359.99802
2011-11,DE,450108.0,10.98,90.35409,823.06498
2011-11,CT,1612710.0,16.35,351.91971,2153.06605
2011-11,CO,2510063.0,9.34,391.0333,4184.62185
2011-11,NV,1230696.0,7.41,178.58904,2411.25388
2011-11,NE,1021229.0,7.25,166.40555,2293.82656
2011-11,MT,577793.0,8.08,90.55025,1121.21597
2011-11,MO,3069573.0,7.54,453.03824,6007.10696
2011-11,MS,1484591.0,8.52,291.63822,3424.22758
2011-11,MN,2597920.0,8.05,433.67337,5388.46284
2011-11,IA,1558396.0,7.11,251.3377,3536.50845
2011-11,IN,3106060.0,7.91,627.7372,7934.60744
2011-11,UT,1080573.0,6.82,155.66959,2282.99643
2011-11,TX,11088830.0,8.58,2188.98158,25503.9399
2011-11,TN,3172159.0,8.94,637.32368,7129.84746
2011-11,IL,5678343.0,8.99,963.53949,10712.24353
2011-11,ID,797426.0,6.37,116.23797,1823.93629
2011-11,HI,479483.0,33.43,269.76711,806.88453
2011-11,SD,447012.0,8.04,72.11014,897.35399
2011-11,KY,2224363.0,6.89,484.57443,7036.05087
2011-11,KS,1462217.0,8.51,243.5702,2860.85695
2011-11,WV,1018101.0,7.98,197.74219,2476.76571
2011-11,MI,4737151.0,9.92,809.9108,8160.89953
2011-11,MA,3228103.0,13.74,575.10172,4186.30115
2011-11,SC,2448906.0,8.73,495.65694,5678.18044
2011-11,RI,494731.0,12.28,73.31967,597.26412
2011-11,PA,5957200.0,10.19,1123.56829,11022.7588
2011-11,OR,1898243.0,8.29,324.43368,3912.84764
2011-11,OK,1953171.0,7.31,303.54963,4150.17583
2011-11,OH,5499106.0,8.91,1036.16241,11629.78712
2011-11,ND,398258.0,7.49,89.02389,1189.32899
2011-11,NC,4862655.0,8.52,795.33417,9332.57929
2011-11,NY,8033897.0,14.92,1599.56396,10724.3964
2011-11,NM,1001807.0,8.35,143.43905,1717.39228
2011-11,NJ,3964571.0,13.57,711.22067,5242.93453
2011-11,WA,3216955.0,6.95,530.77122,7642.52964
2011-11,MD,2462436.0,11.16,508.76227,4558.51101
2011-11,ME,793151.0,12.43,109.24213,878.64338
2011-11,LA,2276107.0,7.08,434.51313,6138.68062
2011-11,WY,328304.0,6.83,104.37438,1528.81088
2011-11,WI,2945732.0,10.11,539.15566,5330.52046
2011-11,NH,706394.0,14.62,119.34208,816.21433
2011-11,VA,3654591.0,8.94,709.1707,7931.61124
2011-11,VT,360161.0,14.01,59.26209,423.14116
2011-11,GA,4624950.0,8.96,833.37512,9303.87276
2011-11,FL,9908171.0,10.61,1681.36363,15851.5191
2011-12,LA,2277426.0,6.9,450.52545,6529.1413
2011-12,WY,329329.0,6.76,108.72285,1609.48229
2011-12,WI,2956022.0,10.12,596.37842,5893.64779
2011-12,WV,1018863.0,8.12,221.8886,2734.09995
2011-12,WA,3238951.0,7.07,625.87452,8852.11155
2011-12,VA,3657369.0,8.96,811.85795,9056.44834
2011-12,VT,359230.0,13.94,68.89855,494.41903
2011-12,UT,1082033.0,6.98,176.65096,2529.85703
2011-12,TX,11122678.0,8.61,2386.57583,27726.66059
2011-12,TN,3170063.0,9.33,728.47604,7810.83132
2011-12,AK,324177.0,16.03,96.94676,604.84795
2011-12,AL,2510234.0,9.0,631.08447,7008.43914
2011-12,SD,447482.0,7.94,81.40144,1025.25846
2011-12,SC,2452718.0,8.8,544.19451,6180.7096
2011-12,RI,482623.0,13.25,85.20212,642.80588
2011-12,PA,5960684.0,10.21,1256.67221,12308.71779
2011-12,CA,15176713.0,12.03,2622.78542,21808.17226
2011-12,AR,1540623.0,7.18,259.85435,3620.19099
2011-12,AZ,2913232.0,8.73,500.68632,5735.30487
2011-12,DE,450367.0,10.96,97.03085,885.439
2011-12,CT,1613597.0,16.34,389.92238,2386.28354
2011-12,CO,2511819.0,9.02,408.27496,4528.01542
2011-12,OR,1899698.0,8.23,371.41935,4512.87192
2011-12,OK,1955367.0,7.06,333.97372,4730.45728
2011-12,OH,5504134.0,8.9,1138.99577,12804.88409
2011-12,ND,399998.0,7.56,99.24856,1313.67848
2011-12,NC,4874030.0,8.54,876.99448,10272.59431
2011-12,NY,8047111.0,14.72,1687.39325,11467.01196
2011-12,NM,1002632.0,8.39,167.72689,1999.1552
2011-12,NJ,3958233.0,13.53,794.28973,5868.56283
2011-12,NH,707505.0,14.74,127.09231,862.11891
2011-12,NV,1232969.0,7.97,213.92358,2684.35768
2011-12,KY,2224951.0,7.06,538.98487,7630.00225
2011-12,KS,1463570.0,8.43,272.05267,3226.93783
2011-12,IA,1561734.0,7.05,283.9102,4028.54946
2011-12,NE,1023767.0,7.35,186.46152,2537.5672
2011-12,GA,4628926.0,9.04,933.54477,10328.43365
2011-12,MT,579001.0,8.28,104.19482,1258.11597
2011-12,MO,3069520.0,7.45,515.45425,6915.29083
2011-12,FL,9777196.0,10.53,1694.5206,16098.30767
2011-12,DC,256902.0,12.01,108.74154,905.30257
2011-12,IN,3115560.0,7.94,697.96874,8790.01976
2011-12,MS,1486150.0,8.6,322.37996,3748.70807
2011-12,MN,2600194.0,8.21,477.66208,5820.84839
2011-12,IL,5704669.0,8.51,997.99476,11722.57173
2011-12,ID,798626.0,6.12,124.41077,2031.53144
2011-12,HI,479093.0,32.96,265.57138,805.78291
2011-12,MI,4736443.0,10.5,926.52157,8828.03477
2011-12,MA,3083440.0,14.31,653.29868,4564.15079
2011-12,MD,2464246.0,11.42,587.18937,5142.40283
2011-12,ME,792901.0,12.49,121.81033,975.0625
2012-01,CA,14955267.0,12.74,2660.93402,20887.54582
2012-01,PA,5966849.0,10.21,1342.4561,13142.51977
2012-01,OR,1895763.0,8.27,363.02593,4387.50537
2012-01,OK,1955181.0,7.2,337.8098,4693.21087
2012-01,NE,1000909.0,7.54,193.79142,2569.61041
2012-01,MT,577698.0,8.19,105.7633,1291.70786
2012-01,MO,3076568.0,7.5,534.08537,7118.83455
2012-01,NJ,3953048.0,13.89,872.88549,6286.40361
2012-01,NH,708080.0,14.45,139.76894,967.45623
2012-01,NV,1238283.0,8.25,212.74053,2579.56731
2012-01,TX,11125864.0,8.56,2423.98653,28330.45624
2012-01,NY,8022328.0,14.64,1741.87987,11897.04178
2012-01,NM,1001514.0,8.37,156.88699,1875.10702
2012-01,OH,5508295.0,9.0,1224.88886,13606.24759
2012-01,ND,403454.0,6.98,96.04163,1375.57872
2012-01,NC,4871779.0,8.85,975.75342,11023.24167
2012-01,WV,1019419.0,8.12,243.11538,2994.09119
2012-01,WI,2954720.0,10.09,596.59938,5912.1303
2012-01,AZ,2903241.0,8.68,466.35213,5374.51344
2012-01,WA,3203448.0,7.06,634.67728,8988.0602
2012-01,VA,3658089.0,9.0,874.56501,9717.17207
2012-01,VT,358660.0,14.17,72.40382,510.81326
2012-01,UT,1086622.0,7.27,175.95502,2420.86563
2012-01,WY,328315.0,6.88,108.01354,1569.66033
2012-01,IL,5685069.0,8.51,1042.43624,12249.32558
2012-01,ID,798451.0,6.69,135.01783,2019.26436
2012-01,HI,480043.0,33.1,269.43191,814.03735
2012-01,KY,2227792.0,7.07,567.23118,8021.76608
2012-01,KS,1460343.0,8.75,284.89581,3257.14303
2012-01,AK,324057.0,16.98,105.05567,618.73233
2012-01,AL,2504502.0,8.8,629.07482,7149.77908
2012-01,MA,3098442.0,13.79,664.05894,4815.27441
2012-01,GA,4612773.0,8.97,975.95609,10883.47665
2012-01,MD,2468247.0,11.32,632.69384,5588.35869
2012-01,ME,794075.0,12.61,128.23951,1016.65311
2012-01,LA,2279580.0,6.95,476.95438,6863.3825
2012-01,AR,1538458.0,7.16,280.07856,3910.68016
2012-01,DE,450729.0,10.78,106.76432,990.19686
2012-01,CT,1612657.0,15.88,415.4432,2616.52417
2012-01,IA,1556295.0,7.15,280.68604,3926.87648
2012-01,IN,3119463.0,8.23,770.65556,9365.89415
2012-01,MI,4795338.0,10.63,944.79217,8885.6284
2012-01,FL,9618470.0,10.62,1758.57718,16566.40496
2012-01,DC,256884.0,11.95,111.81957,935.88565
2012-01,MS,1483554.0,8.52,339.86359,3989.16414
2012-01,MN,2595595.0,8.52,505.49048,5931.05077
2012-01,TN,3176294.0,9.1,760.40688,8352.53019
2012-01,SD,446859.0,8.05,85.90348,1066.94561
2012-01,SC,2446611.0,8.86,582.29417,6572.79064
2012-01,CO,2505978.0,8.72,385.10402,4416.16292
2012-01,RI,489471.0,13.42,84.81554,632.11469
2012-02,MS,1485112.0,8.61,316.81303,3681.08975
2012-02,MN,2602430.0,8.55,473.38683,5536.44973
2012-02,MI,4786469.0,10.5,868.21085,8265.02319
2012-02,WV,1020417.0,8.21,225.3563,2744.78113
2012-02,MD,2466304.0,11.31,572.43238,5061.54895
2012-02,WA,3236580.0,7.09,611.91633,8636.74186
2012-02,VA,3663269.0,9.16,800.02012,8734.20971
2012-02,TX,11124817.0,8.59,2210.82985,25728.88668
2012-02,VT,358747.0,14.32,66.36129,463.29911
2012-02,UT,1088120.0,7.31,169.03709,2312.92566
2012-02,TN,3169029.0,8.88,698.29668,7864.45355
2012-02,ME,794080.0,12.37,113.3352,916.23496
2012-02,LA,2282328.0,6.94,438.21065,6315.42252
2012-02,KY,2224461.0,7.02,524.38157,7465.63938
2012-02,WY,328967.0,7.15,104.73811,1464.96723
2012-02,WI,2946800.0,10.18,558.7101,5490.29696
2012-02,MA,3111225.0,13.9,613.26775,4412.65197
2012-02,NV,1233205.0,8.63,203.31585,2356.05565
2012-02,OH,5510234.0,8.79,1103.55281,12556.45543
2012-02,ND,404596.0,7.5,98.99313,1319.98455
2012-02,NC,4878016.0,9.04,904.01147,9996.91052
2012-02,NM,1003291.0,8.51,150.82643,1772.16233
2012-02,NJ,3936349.0,13.61,781.50745,5743.78205
2012-02,NH,708141.0,14.31,130.59264,912.72678
2012-02,RI,496708.0,13.6,81.96072,602.69811
2012-02,PA,5971013.0,10.07,1235.22846,12268.15304
2012-02,OR,1899382.0,8.26,331.62324,4014.41254
2012-02,OK,1957691.0,7.55,324.5873,4297.14971
2012-02,DC,257271.0,11.98,100.70046,840.33199
2012-02,DE,450815.0,10.82,99.33557,918.3881
2012-02,CT,1612622.0,15.54,375.46562,2415.61049
2012-02,CO,2508200.0,8.85,367.04719,4145.5772
2012-02,NE,1004536.0,7.79,191.41744,2456.5933
2012-02,MT,578972.0,8.11,101.34747,1250.25856
2012-02,NY,8025442.0,14.34,1623.33184,11322.08216
2012-02,IL,5707795.0,8.51,959.62374,11279.1152
2012-02,ID,799299.0,6.65,120.87587,1818.68703
2012-02,HI,479980.0,33.61,253.00351,752.74292
2012-02,GA,4620492.0,8.92,878.10074,9841.28967
2012-02,AK,324336.0,15.93,94.81273,595.16679
2012-02,AZ,2908520.0,8.72,432.00159,4951.70277
2012-02,AL,2508143.0,8.86,583.8368,6587.39991
2012-02,FL,9615379.0,10.43,1614.58764,15479.90699
2012-02,AR,1538604.0,7.19,263.55371,3665.35577
2012-02,SD,447640.0,8.16,83.28776,1021.18847
2012-02,SC,2451019.0,8.91,528.56162,5934.69893
2012-02,KS,1460082.0,8.95,263.94985,2949.61827
2012-02,IA,1560211.0,7.06,265.33551,3758.89702
2012-02,IN,3115605.0,8.22,697.58216,8482.83845
2012-02,CA,14724706.0,12.46,2374.49412,19050.37778
2012-02,MO,3076141.0,7.59,495.54112,6529.98368
2012-03,DE,451303.0,10.66,94.45197,885.71336
2012-03,RI,496862.0,13.25,79.68451,601.53479
2012-03,PA,6010189.0,9.85,1167.2933,11856.71339
2012-03,OR,1901124.0,8.26,343.76181,4159.66041
2012-03,TX,11192016.0,8.31,2173.6267,26164.7634
2012-03,TN,3183919.0,8.85,648.14042,7325.9714
2012-03,SD,448417.0,8.22,80.49142,979.10999
2012-03,SC,2454512.0,8.89,521.77871,5867.75566
2012-03,FL,9723545.0,10.14,1672.26218,16484.38507
2012-03,DC,257563.0,11.96,99.7846,834.38028
2012-03,WI,2950642.0,10.09,556.5532,5518.59848
2012-03,WV,1019725.0,8.23,199.83359,2429.27733
2012-03,OK,1960366.0,7.4,313.17927,4232.5231
2012-03,OH,5510762.0,8.72,1044.00418,11966.96953
2012-03,ND,408554.0,7.46,91.90946,1231.70652
2012-03,NC,4883641.0,9.1,873.20379,9593.06049
2012-03,NY,8030480.0,14.35,1585.9885,11053.95324
2012-03,WY,329478.0,7.22,104.74503,1450.84016
2012-03,MI,4809991.0,10.56,870.06397,8237.89602
2012-03,MA,3116723.0,14.1,618.6837,4388.85393
2012-03,MD,2468586.0,11.16,525.40344,4708.47479
2012-03,ME,794509.0,11.63,107.83127,927.04547
2012-03,LA,2287986.0,6.88,432.40791,6283.65337
2012-03,KY,2229168.0,6.95,506.90919,7297.65883
2012-03,NE,1005833.0,8.3,194.35892,2342.32093
2012-03,MT,579405.0,8.14,93.86983,1153.29232
2012-03,MO,3081304.0,7.63,468.93714,6144.43586
2012-03,MS,1487916.0,8.57,313.7904,3659.91775
2012-03,MN,2606858.0,8.61,474.28371,5508.27218
2012-03,NJ,3949143.0,13.22,741.36393,5608.89929
2012-03,IL,5700725.0,8.45,926.24813,10960.10775
2012-03,ID,799899.0,6.64,116.92443,1760.30255
2012-03,HI,480151.0,33.96,268.50652,790.64005
2012-03,GA,4628797.0,8.75,859.38768,9819.56133
2012-03,IA,1562331.0,7.28,264.76498,3638.34407
2012-03,IN,3117766.0,8.38,696.67269,8311.10217
2012-03,NM,1003734.0,8.33,147.38987,1769.49239
2012-03,CT,1611734.0,15.41,363.01031,2355.58939
2012-03,NH,708634.0,14.33,125.45435,875.18486
2012-03,NV,1238484.0,8.41,212.40421,2524.49335
2012-03,CO,2510880.0,8.91,368.57053,4137.07999
2012-03,AK,324552.0,16.84,93.76434,556.74138
2012-03,AL,2511270.0,8.78,575.8359,6561.12209
2012-03,CA,15236886.0,12.31,2484.47265,20177.82627
2012-03,AR,1539313.0,7.25,253.45853,3494.36748
2012-03,AZ,2903353.0,8.81,445.28124,5055.7937
2012-03,KS,1462119.0,8.88,258.94993,2917.17481
2012-03,WA,3248773.0,7.08,592.94883,8373.22032
2012-03,VA,3663946.0,9.12,737.66354,8085.72569
2012-03,VT,358380.0,14.16,62.99298,444.82325
2012-03,UT,1088810.0,7.28,161.98762,2224.87653
2012-04,ID,800388.0,6.61,110.15781,1666.58438
2012-04,OK,1961667.0,7.33,306.57108,4181.70336
2012-04,OH,5506385.0,8.64,986.83752,11418.5898
2012-04,WA,3227802.0,6.94,524.83602,7565.29361
2012-04,VA,3664144.0,8.91,677.62375,7608.88966
2012-04,VT,358772.0,14.12,57.77809,409.20417
2012-04,WY,329927.0,7.06,96.03021,1361.12355
2012-04,WI,2958915.0,10.08,513.87806,5098.5989
2012-04,WV,1016779.0,7.79,178.23437,2288.76828
2012-04,ND,406505.0,7.8,84.50934,1083.69355
2012-04,NC,4885919.0,8.86,798.98597,9020.48365
2012-04,NY,8035103.0,14.39,1506.21435,10469.39891
2012-04,NM,1002796.0,8.07,140.02713,1735.9567
2012-04,NJ,3954647.0,13.1,701.84571,5357.5258
2012-04,PA,5977106.0,9.82,1041.02065,10599.38675
2012-04,OR,1900189.0,8.18,299.34918,3661.49417
2012-04,NH,708086.0,14.28,117.87804,825.55251
2012-04,HI,480142.0,34.42,264.30812,767.93295
2012-04,GA,4632115.0,8.85,845.95884,9559.92757
2012-04,FL,10077928.0,10.37,1730.88102,16692.97022
2012-04,CA,14742818.0,12.37,2344.55653,18947.64026
2012-04,IA,1560581.0,7.46,248.62862,3330.8652
2012-04,IN,3117801.0,8.47,649.79056,7669.65523
2012-04,DC,258280.0,12.04,98.2075,815.94564
2012-04,DE,451251.0,10.66,87.02805,816.52885
2012-04,LA,2289069.0,6.76,430.14794,6365.64598
2012-04,KY,2227323.0,6.96,477.44239,6863.1075
2012-04,KS,1462593.0,8.94,256.99428,2874.60619
2012-04,AR,1540892.0,7.11,238.59868,3355.27243
2012-04,AZ,2890858.0,9.39,502.6545,5351.03322
2012-04,CT,1611291.0,15.59,331.88098,2128.34834
2012-04,CO,2509872.0,8.95,354.6808,3963.7616
2012-04,NV,1235450.0,8.31,204.23312,2457.70267
2012-04,NE,1005560.0,8.06,174.17579,2160.16254
2012-04,MT,579326.0,7.99,87.69536,1098.10944
2012-04,MO,3079225.0,7.76,443.16849,5710.63034
2012-04,MS,1488846.0,8.27,293.79518,3550.60008
2012-04,MN,2594038.0,8.45,427.69016,5063.35624
2012-04,MI,4775349.0,10.27,793.24795,7724.56277
2012-04,MA,3088131.0,13.33,548.75215,4115.84944
2012-04,MD,2467641.0,11.1,485.01899,4368.9328
2012-04,ME,795010.0,11.21,95.7753,854.24995
2012-04,UT,1088343.0,7.43,162.3575,2186.10881
2012-04,TX,11218534.0,8.26,2174.71334,26338.92394
