date,state,trips_pop_at_home,trips_pop_not_at_home,trips_n_total,trips_n_lt_1,trips_n_1_3,trips_n_3_5,trips_n_5_10,trips_n_10_25,trips_n_25_50,Number of Trips 50-100,trips_n_100_250,trips_n_250_500,trips_n_gt_500
2021-02,CA,421347.25492610835,941896.5209359606,3431746.5837438423,949624.0129310344,819281.7844827586,393903.19273399014,485281.7629310345,479496.3725369458,190086.64162561577,72761.04371921183,29139.35714285714,7644.467980295566,4527.947660098522
2021-02,CO,45318.80281690141,135348.83887323944,748865.2957746478,199626.96,183524.35267605633,92680.02366197183,115959.99211267606,108580.1414084507,30084.447887323942,11812.76957746479,4067.214084507042,1056.9121126760563,1472.4822535211267
2021-02,CT,197234.97222222222,595870.8055555555,2591497.5912698414,668754.9523809524,660309.8412698413,331866.01587301586,400053.626984127,377497.72222222225,111277.68253968254,31841.166666666668,6022.337301587301,1384.0674603174602,2490.1785714285716
2021-02,DC,273369.73214285716,430732.26785714284,2236118.3571428573,833924.7321428572,567548.4464285715,289120.875,302094.0,182229.23214285713,38041.125,8028.714285714285,5148.25,3393.6964285714284,6589.285714285715
2021-02,DE,118899.91071428571,366333.83928571426,1517819.3482142857,375930.1339285714,351176.26785714284,192730.26785714287,255506.58035714287,231625.95535714287,78854.49107142857,23045.875,7282.866071428572,820.4196428571429,846.4910714285714
2021-02,FL,126373.45325630253,502700.9879201681,2070612.5966386555,558362.9716386554,498034.5646008403,266144.86922268907,331843.79726890754,292597.7268907563,81864.47636554622,25168.44275210084,11804.93487394958,2566.858718487395,2223.954306722689
2021-02,GA,25830.99776785714,106274.61473214286,456608.63727678574,107302.10736607143,103288.19732142857,56949.44174107143,77393.28571428571,73029.79263392858,25702.175892857143,7955.388392857143,3772.352455357143,862.2450892857142,353.65066964285717
2021-02,HI,138104.99285714285,429150.40714285715,2032111.7428571428,614838.5071428572,495876.3785714286,227839.2214285714,290777.55,346006.85714285716,45401.55,8770.35,1037.9642857142858,490.14285714285717,1073.2214285714285
2021-02,IA,13237.721428571429,49874.42857142857,267878.28357142856,71639.21714285715,67007.00607142856,30056.601071428573,37546.46464285714,39290.33285714286,14447.120714285715,5458.980357142857,2038.2985714285714,268.62714285714287,125.635
2021-02,ID,17317.526358475265,63082.17274939173,290552.3414436334,76441.93592862936,74987.0202757502,36604.67721005677,43047.08678021087,37683.2595296026,13175.734793187348,5386.002433090024,2563.6423357664235,462.31143552311437,200.6707218167072
2021-02,IL,61956.18828016643,184771.00589459084,949795.9580443827,262921.22330097086,230993.97919556173,113115.9105409154,142132.37517337032,137432.97642163662,44114.0419556172,11191.32836338419,5271.839112343967,1546.378987517337,1075.9049930651872
2021-02,IN,31173.327956989247,113171.80107526881,544276.7043010753,137714.80913978495,130353.81298003072,68634.410906298,87588.90092165899,82492.19047619047,25825.87058371736,7663.433179723503,2956.5149769585255,669.9143625192012,376.8467741935484
2021-02,KS,12344.508423180592,42606.61421832884,232433.88510781672,65794.08557951482,60557.11051212938,26841.18766846361,31281.00640161725,30798.386455525608,10858.10411051213,4019.449123989218,1733.2503369272238,378.4882075471698,172.8167115902965
2021-02,KY,16546.550472255018,57305.309031877216,281097.62987012987,65735.55430932704,66748.10123966943,37084.142857142855,46836.668831168834,43682.108323494685,13962.62839433294,4702.802833530106,1904.607438016529,311.2083825265643,129.80726092089728
2021-02,LA,28019.846153846152,115192.03076923077,579950.2637362637,149567.36813186813,137478.7741758242,73011.78516483516,95055.66538461538,81524.36758241759,26662.052197802197,11260.03901098901,4294.261538461538,773.184065934066,322.7664835164835
2021-02,MA,251816.10476190477,667827.3619047619,3521023.7357142856,964007.7309523809,896304.3095238095,440685.61666666664,533909.5785714285,497784.0,142320.05238095237,33283.061904761904,7885.704761904762,1450.5071428571428,3393.1738095238097
2021-02,MD,124658.35,358877.57,1524170.9242857143,411836.8857142857,345749.97142857144,176541.39142857143,241347.5657142857,244782.05142857143,76021.17714285714,18112.64285714286,6674.291428571429,1682.1028571428571,1422.8442857142857
2021-02,ME,37146.903361344535,120654.03781512605,557949.7037815126,125055.71638655462,125849.67226890757,69899.7731092437,91897.63865546219,97718.1050420168,34267.49579831933,10084.220588235294,2626.4621848739494,257.23949579831935,293.3802521008403
2021-02,MI,53528.319727891154,184361.8231292517,857909.443452381,224211.61522108843,197434.1024659864,105172.8112244898,136840.62202380953,133864.62925170068,41758.39838435374,12181.725765306122,4643.161989795918,1076.2835884353742,726.093537414966
2021-02,MN,29659.627840909092,98190.49715909091,467124.8510551948,120100.24594155845,105518.59699675324,53207.89935064935,70096.70819805194,77635.9135551948,26402.978084415583,9110.243506493507,3926.3246753246754,546.4699675324675,579.4707792207793
2021-02,MO,24185.060344827587,81538.04310344828,391880.1536330049,100259.7118226601,92873.1459359606,46118.7881773399,60045.25,61057.869766009855,21183.850677339902,6338.778633004926,3109.7309113300494,557.7164408866995,335.3112684729064
2021-02,MS,12616.27495697074,59223.23106712564,251971.26462994836,60238.32874354561,57484.90834767642,29514.013339070567,41149.18717728055,40673.51721170396,14695.847246127367,5543.3373493975905,2137.7822719449227,454.62865748709123,79.71428571428571
2021-02,MT,9676.823008849558,28035.56510745891,133312.10682680152,37797.5992414665,36154.96017699115,16017.550568900126,17226.168773704172,14484.433628318584,6206.831226295828,3476.2111251580277,1585.1814159292035,203.11630847029076,160.0543615676359
2021-02,NC,42408.87729844413,164241.65735502122,710971.6435643565,162674.42927864214,160132.97772277228,90801.41584158415,122431.29420084866,119050.05480905234,37465.39462517681,12004.951555869873,5132.514851485149,912.0901697312588,366.52050919377655
2021-02,ND,6058.708053691275,22534.172483221475,114536.43020134229,33439.879865771814,30513.277181208054,14448.44899328859,14131.940939597316,11199.481208053692,5135.169127516779,3664.178523489933,1714.9926174496645,217.0758389261745,71.98590604026846
2021-02,NE,8886.457973291437,33587.12882953653,174135.97879025922,47761.32482325216,44647.98782403771,21328.061665357425,25494.71602513747,22066.480754124117,7556.641398271799,3594.2537313432836,1391.7898664571878,170.38491751767478,124.33778476040848
2021-02,NH,57144.59090909091,189779.86363636365,887331.2857142857,199968.84415584416,204575.50974025973,112238.36363636363,143536.97077922078,152296.55844155845,55202.18506493507,15846.02922077922,2766.5227272727275,269.83116883116884,630.4707792207793
2021-02,NJ,220905.7029220779,587762.9334415584,2751226.9188311687,806595.8506493507,680970.9561688312,330004.60551948054,407036.6461038961,369890.5925324675,109912.07792207792,32830.51948051948,9933.772727272728,2061.887987012987,1990.0097402597403
2021-02,NM,30899.137445887445,96120.01406926407,501555.55844155845,128662.84307359307,131103.0974025974,65574.41341991341,74620.16341991341,59178.7987012987,21698.689393939392,12922.047619047618,5992.282467532467,1520.2164502164503,283.0064935064935
2021-02,NV,84941.08730158731,254756.02380952382,1144555.5,318760.6884920635,263913.9067460318,141191.47619047618,193811.92063492062,170891.95436507938,30641.279761904763,13441.771825396825,8612.30357142857,2040.7559523809523,1249.4424603174602
2021-02,NY,191626.2636054422,427354.212585034,2337622.9081632653,709091.7069160998,568966.939909297,278112.84126984124,351523.80782312923,313362.50793650793,78834.00566893425,23738.358843537415,10105.85941043084,1777.0379818594104,2109.842403628118
2021-02,OH,59481.62640449438,203198.62078651684,952676.3988764045,250104.977929374,227194.7548154093,117350.32182985554,151318.50561797753,148895.6789727127,40625.37800963082,11646.676966292134,3950.3350722311397,955.2877207062601,634.4819422150883
2021-02,OK,22485.555402930404,78797.13690476191,366485.2000915751,94383.88644688645,88885.25961538461,43655.60027472527,55510.541666666664,56734.47298534799,17482.62683150183,6576.452380952381,2621.6346153846152,454.56639194139194,180.15888278388277
2021-02,OR,60314.145752895754,166941.25965250965,833725.3822393822,242229.1476833977,213642.19401544402,100225.40444015444,113876.47007722007,110570.54633204633,33786.00965250965,13537.125482625483,4430.303088803089,823.7277992277992,604.453667953668
2021-02,PA,95061.3224789916,281542.33928571426,1275138.7878151261,349345.4858193277,309751.38287815126,159927.13077731093,201670.39548319328,181714.60346638656,49044.54306722689,15651.699579831933,6048.49212184874,1176.0120798319329,809.0425420168067
2021-02,RI,86573.14880952382,266206.1845238095,1189338.1845238095,323666.65476190473,299847.7261904762,149947.83333333334,184770.99404761905,172173.13095238095,45302.85119047619,9279.02380952381,2798.0238095238096,651.0416666666666,900.9047619047619
2021-02,SC,39362.545592705166,178357.47568389057,784070.2940729483,181330.13829787233,178431.3039513678,100855.06155015198,134889.42781155015,131368.17477203647,38670.96428571428,12188.126899696048,5163.022036474164,887.4331306990881,286.6413373860182
2021-02,SD,5429.279317697228,20942.272921108743,111795.76172707889,31561.868336886993,28779.171108742004,13078.373134328358,14938.828358208955,13135.568230277186,5675.748933901919,3000.464285714286,1396.57302771855,150.909381663113,78.25692963752665
2021-02,TN,29599.840773809523,112058.32589285714,509199.8932291667,119630.953125,120156.0859375,65321.26488095238,84582.45982142857,82383.36421130953,24823.392113095237,7723.692336309524,3345.1026785714284,906.1536458333334,327.4244791666667
2021-02,TX,47970.79410104431,180016.53415184873,751538.1752751905,200686.17485182048,187498.84885690094,91305.34984476432,111938.72226926334,105704.74724809483,34964.87214225233,11842.574936494497,5707.977702511996,1211.0036692068868,677.9037538808919
2021-02,UT,48824.55569007264,166991.98668280873,908784.5944309927,254133.75181598062,227309.6646489104,113789.98668280871,133426.32324455207,115002.37893462469,39866.40435835351,13235.009685230025,9096.851089588377,2026.0811138014528,898.1428571428571
2021-02,VA,30826.9578891258,96435.75852878465,435589.22814498935,116395.36487206822,102967.94163113006,53945.706556503195,68713.17670575692,65111.006663113,19566.068763326228,5775.045575692964,2320.126865671642,472.6897654584222,322.10074626865674
2021-02,VT,20381.485714285714,62971.04761904762,315558.52857142856,77961.57619047619,75931.1619047619,40028.42619047619,48564.20714285714,50714.90238095238,17120.85,3963.9333333333334,916.4428571428572,171.76666666666668,185.26190476190476
2021-02,WA,97928.34732142858,280833.75267857144,1304338.3142857142,370977.025,310943.64464285714,152750.9955357143,196397.5357142857,186687.33214285714,58503.68660714286,18365.691071428573,6980.324107142857,1064.1330357142858,1667.9464285714287
2021-02,WI,34078.59246575343,125318.69520547945,615860.9858121331,153831.97260273973,143772.92759295498,73714.00684931508,97261.53082191781,97015.77984344422,33188.91095890411,11264.311643835616,4672.406555772995,742.1115459882583,397.027397260274
2021-02,WV,15154.569515306122,49095.055484693876,222085.32206632654,53217.22193877551,53420.098852040814,28579.866071428572,36211.40051020408,33842.8756377551,11373.609693877552,3763.139030612245,1403.0841836734694,203.6237244897959,70.40242346938776
2021-02,WY,11573.315476190477,36614.017857142855,219456.84077380953,62689.25,63211.857142857145,29311.803571428572,23305.339285714286,17843.872023809523,12045.263392857143,7487.011904761905,3177.254464285714,271.0952380952381,114.09375
2021-03,AK,14307.483870967742,43818.87870967742,239849.92903225808,69231.89032258064,62659.17032258065,32026.196129032258,36521.332903225804,23045.525161290323,10584.691612903225,4046.0167741935484,845.4270967741935,342.0941935483871,547.5845161290323
2021-03,AL,21131.05820610687,123794.97280534351,573122.6665076336,128303.22757633588,127310.23377862596,74217.66030534351,96528.56154580152,96036.20467557252,33112.69847328244,12283.864503816794,4412.654103053435,798.3783396946565,119.18320610687023
2021-03,AR,12068.443919209283,68185.80618822518,321874.2402234637,76603.86592178771,75573.85259991405,39900.58487322733,51442.52986678126,49088.24194241513,17939.788568972926,7715.491190373872,3021.840996991835,492.3648474430597,95.67941555651053
2021-03,AZ,193344.11313131312,717016.5535353535,3434714.119191919,956753.1575757576,786332.7575757576,412733.37575757573,521157.4707070707,514381.61818181816,156165.54747474747,50261.59393939394,28873.036363636365,4650.030303030303,3405.5313131313133
2021-03,CA,409134.34324172745,964733.9326977005,3603118.730790802,996459.2394840157,872118.2293886708,419202.3460459899,513643.60403813794,496353.9500841279,193443.5731912507,72118.30229949523,28839.136848008973,7202.596747055524,3737.752664049355
2021-03,CO,44205.626109660574,141828.3812010444,832217.9462140992,227333.72898172322,206145.7916449086,102414.37859007833,127277.25378590079,115143.19425587467,32398.661096605745,13028.381201044387,5329.829765013054,1517.8198433420366,1628.907049608355
2021-03,CT,170562.30465949822,621882.3620071685,2980978.7526881723,783799.1792114695,757987.1397849462,386292.1111111111,461360.72043010755,423424.1899641577,124527.78853046594,34870.31541218638,5703.039426523297,1204.1648745519713,1810.1039426523298
2021-03,DC,258508.12903225806,446922.0967741936,2532628.209677419,969263.3387096775,612806.4032258064,329928.82258064515,343551.6935483871,207216.51612903227,44011.27419354839,9598.387096774193,5829.209677419355,3910.4193548387098,6512.145161290323
2021-03,DE,103767.42741935483,382795.5564516129,1752090.177419355,444208.77419354836,399260.37903225806,222370.9758064516,297704.2983870968,262780.72580645164,90041.54838709677,27019.5,7439.467741935484,692.4758064516129,572.0322580645161
2021-03,FL,116815.58857142857,516729.0747619048,2219476.8371428573,605697.1109523809,530302.2404761905,283940.6880952381,354735.8933333333,309909.8961904762,88019.00380952381,28372.01476190476,13393.978571428572,2831.3133333333335,2274.697619047619
2021-03,GA,23457.688671556643,110448.47881010595,504602.20191524044,121526.57110839446,114981.86165444173,63270.0152811736,85337.72779136105,78815.55195599022,27235.942746536268,8502.540749796251,3799.602078239609,820.1607579462103,312.2277913610432
2021-03,HI,126571.02580645161,439939.3741935484,2179504.4,656818.9096774193,537089.7741935484,246230.4129032258,312802.27096774196,366488.77419354836,47491.6129032258,10033.845161290323,1154.2451612903226,552.3677419354839,842.1870967741935
2021-03,IA,11393.489842726081,52531.58486238532,302616.4282437746,83963.66808650065,74921.08486238532,33627.129095674965,41820.406618610745,43483.6497378768,15829.188401048494,6057.9442988204455,2446.680865006553,314.20445609436433,152.47182175622544
2021-03,ID,15824.586077844311,66718.18488023953,331756.4011976048,89012.31437125748,85376.21107784432,41379.22380239521,48706.33607784431,41908.14745508982,14884.12125748503,6350.6556886227545,3441.311377245509,503.95059880239523,194.12949101796409
2021-03,IL,53755.04621715733,194963.2295030073,1087400.1174422286,314281.9271921494,261715.17980373537,127594.53023108578,159988.91452991453,151892.69389047168,49279.66698322254,13267.07344096233,6443.610319721431,1796.1820196264641,1140.3390313390314
2021-03,IN,26756.26838619728,118575.39107703032,626233.3373997909,164801.2352736145,148198.9177413733,77973.67723945626,99664.64342976647,92313.64447542698,29244.68909027536,9213.243638898572,3608.3893342628094,817.4471941443012,397.44998257232487
2021-03,KS,10643.400809716599,45457.87480535659,268841.94394269696,78444.73185923389,69055.91466832762,30499.45873559639,35755.30426658362,34649.99096854562,12526.036437246963,4929.251635004672,2329.8785425101214,467.7673621924634,183.6094674556213
2021-03,KY,13309.526814734561,61512.6397616468,339998.1468039003,80770.14274106176,80102.47778981582,44705.05498374865,56434.946641386785,52353.95882990249,17070.284398699892,5947.598591549296,2223.2020585048754,282.8234019501625,107.65736728060672
2021-03,LA,22888.82235528942,120910.14021956088,658052.8113772455,168643.31986027944,153072.7999001996,82488.21157684631,108760.17764471058,93718.37724550898,31732.701596806386,13698.312375249501,5040.196107784431,661.003493013972,237.7115768463074
2021-03,MA,228180.36285097193,694852.7494600432,3991820.7321814257,1127616.5421166306,1018292.4362850972,500821.93088552915,598082.7559395249,545775.7796976242,155215.40820734343,35171.84449244061,6791.911447084233,1376.280777537797,2675.842332613391
2021-03,MD,109260.19379844962,374971.0284237726,1751102.6860465116,481281.3062015504,389060.66408268735,202932.74547803617,279221.9832041344,279265.78940568474,87566.70930232559,20730.118863049094,8022.7583979328165,1766.6020671834626,1254.0090439276487
2021-03,ME,33720.573333333334,124866.34476190477,618462.08,139617.4,139533.52952380953,77785.68,101240.66857142857,108093.59047619048,38140.961904761905,10975.798095238095,2636.8380952380953,218.56190476190477,219.05142857142857
2021-03,MI,47857.980217222655,192194.33242823894,963412.7734678045,262660.8289371606,221201.4305663305,117008.30217222653,151224.46974398757,145176.52986811483,45500.78355314197,13617.504266873546,5111.294802172227,1240.4941815360744,671.1353762606672
2021-03,MN,27147.268428890544,102792.01787043932,524117.308637379,141207.9530900968,118631.12062546538,59224.91250930752,77401.41734921817,83951.16381236039,28179.37379002234,9982.676842889054,4335.3626209977665,583.1392405063291,620.1887565152643
2021-03,MO,19889.221815107103,87205.97012401353,459826.2801578354,119962.09554678692,107606.19447576099,53678.19870349493,69822.95828635851,70400.65868094702,25185.751691093574,8124.0673618940245,4138.372886133033,600.5169109357385,307.46561443066514
2021-03,MS,9858.320502749411,62522.70738413197,288771.78593872744,69065.93519245875,64193.1413982718,33236.41830322074,46835.350746268654,47227.05813040063,17679.643754909663,7099.307541241163,2865.6877454831106,499.49528672427334,69.7478397486253
2021-03,MT,9093.660583941606,30950.131386861314,160727.69768856448,46421.447688564476,43328.674574209246,19230.531021897812,20723.11800486618,17105.642335766424,7276.585766423358,4268.477493917275,1984.9428223844282,231.70194647201947,156.57603406326035
2021-03,NC,38275.50209205021,170696.7798519472,800330.8036691342,187904.3537174123,180223.00643707757,102387.90762793692,137385.41100740264,131221.8796266495,41084.295140006434,13390.087544254908,5530.225297714837,875.529449629868,328.1078210492436
2021-03,ND,5492.449438202248,23825.255305867664,130071.34456928838,39144.104244694136,34787.52496878902,16348.533083645443,15756.001872659175,12371.611735330836,5658.9625468164795,3890.0087390761546,1829.7359550561798,218.0880149812734,66.77340823970037
2021-03,NE,7808.933989788476,35764.168854850475,200113.9383661561,56720.430707512765,50929.22538293216,24348.27425237053,29006.81108679796,24572.28446389497,8472.601021152443,4137.352297592998,1631.1119620714808,172.05397520058352,123.79321663019694
2021-03,NH,51321.04985337243,195841.8944281525,989433.7390029326,226180.07038123166,228933.13196480938,126707.56304985337,160561.37829912023,167818.33431085045,60221.618768328444,15932.524926686217,2443.4809384164223,233.34897360703812,402.28739002932554
2021-03,NJ,186776.34164222874,620927.1187683285,3188283.926686217,966855.0425219941,780012.1231671554,379958.86363636365,465333.67008797656,417208.5205278592,126742.69354838709,37730.49706744868,10748.282991202346,1967.4120234604106,1726.8211143695014
2021-03,NM,28357.604373757455,100554.69383697813,566545.6262425447,146018.82902584493,147372.39463220676,73836.66202783301,84612.17693836978,66307.60934393638,24581.924453280317,14867.81411530815,7190.8469184890655,1512.420477137177,244.94831013916502
2021-03,NV,79480.25364963504,268356.9689781022,1274069.8613138685,354321.5091240876,296190.54197080294,158786.29927007298,215817.23357664235,186939.37773722628,34179.88686131387,15079.746350364963,9549.410583941606,1912.3649635036497,1293.4908759124087
2021-03,NY,170889.31041559775,448174.4725500257,2641730.5833760905,824865.36582863,640938.8635197537,313828.2093381221,392598.3242688558,343604.89327860443,86945.91328886608,25794.252950230886,9787.871216008209,1637.9728065674706,1728.9168804515136
2021-03,OH,51023.02833272793,212194.14166363966,1092572.4489647658,298672.5495822739,258985.88267344714,133396.99273519797,171236.34435161643,165058.52524518708,45717.73992008718,13514.333091173265,4363.46167816927,1022.5506719941882,604.0690156193243
2021-03,OK,17237.97362913353,85311.49602344078,440613.3248221013,114123.82503139389,102957.44956048556,51374.07534533278,66321.90456257848,68956.7429886982,22915.244035161155,9496.631226454583,3756.476768522394,549.1607367099205,161.81456676433655
2021-03,OR,54031.12433862434,176279.7857142857,952678.5873015873,278404.96737213404,241774.77248677248,114332.46384479718,129536.19576719576,125424.20017636684,39116.415343915345,16944.492063492064,5625.795414462081,914.4268077601411,604.858024691358
2021-03,PA,81952.20180866255,295802.16991908615,1471170.7658257973,414298.75678248453,353832.4574012375,183897.51356496906,231903.77344121848,204864.89528795812,55691.186101856256,18001.82151356497,6933.050452165636,1106.3246073298428,640.986673012851
2021-03,RI,77240.5945945946,277460.0918918919,1356373.454054054,381025.0162162162,337310.85405405407,172425.10270270272,210957.8108108108,191301.38918918918,50156.67567567567,9389.72972972973,2528.2918918918917,578.0432432432433,700.5405405405405
2021-03,SC,35341.7524137931,184454.63172413793,870999.6613793103,206706.02,198881.41655172413,112072.72965517241,149383.5875862069,142704.76827586206,41817.00620689655,13281.898620689655,5098.972413793103,808.1151724137931,245.14689655172413
2021-03,SD,5003.873824839188,21964.14151410193,125000.65561603167,36169.070262246416,32726.22018802573,14781.021771400297,16574.332013854528,14104.30578921326,5914.582879762494,3073.4641266699655,1448.8010885700148,137.1321128154379,71.72538347352796
2021-03,TN,24743.38219363575,118375.50914014895,591496.2924847665,140131.2559241706,136785.68280297902,75044.36323628978,98142.50812457684,96166.63744075829,29690.3615436696,9870.723425863236,4327.764387271496,1005.1008801624915,331.8947190250508
2021-03,TX,39484.01914123125,192692.0971288153,883938.0336264874,232396.86782203827,209771.94580962235,104922.48978272115,132562.87183135023,130116.04733574754,45877.677444386965,17129.687920331093,8861.609803414382,1579.9531815830317,718.8826952922918
2021-03,UT,44291.258028792916,175336.72535991142,1021878.4363233666,288842.88925802876,256300.17054263566,129011.15725359911,149379.1273532669,126422.85935769656,43595.974529346626,14762.685492801771,10819.961240310078,1970.6267995570322,772.984496124031
2021-03,VA,26980.214773281325,101835.91882008777,505286.1496830814,138430.41857630425,117640.632618235,62012.7252559727,79578.48854217454,74735.80570453437,22643.32374451487,6883.733057045344,2591.778156996587,505.0702096538274,264.1738176499269
2021-03,VT,18926.307860262008,65221.55021834061,347697.56986899563,86317.24454148472,83375.51310043668,44863.60480349345,53813.96069868996,54849.135371179036,18927.128820960697,4396.316593886463,864.1200873362445,154.03056768558952,136.51528384279476
2021-03,WA,87914.25672371637,296303.7114914425,1502599.56397718,430424.81255093723,360668.641401793,178316.04400977996,227767.72860635698,209128.6022819886,65117.67318663406,20746.854930725345,7842.156479217604,1081.5843520782396,1505.4661776691116
2021-03,WI,30427.78555506019,130363.47302719572,686101.4239857334,178021.27240303165,159285.53856442266,81100.58805171645,106866.51359786002,105269.62460989745,36104.16763263486,12785.221132411949,5376.666072224699,850.8858671422203,440.94605439144004
2021-03,WV,12486.036885245901,52394.03629976581,266395.6217798595,64850.438524590165,63802.099531615924,34840.11943793911,43778.442037470726,39794.81967213115,13256.165105386417,4341.8132318501175,1513.5866510538642,171.69613583138172,46.441451990632316
2021-03,WY,10909.672602739725,38006.60547945205,240723.88493150685,69641.25342465754,70051.08356164384,31880.945205479453,25106.21780821918,19016.005479452055,12809.438356164384,8172.97397260274,3657.241095890411,272.6465753424658,116.07945205479452
2021-04,AK,13835.271140939598,44729.153020134225,241193.20134228189,69654.76912751677,62558.38389261745,31692.025503355704,36446.492617449665,23910.908724832214,10507.804026845637,4463.712751677853,889.9302013422819,524.3624161073825,544.8120805369127
2021-04,AL,22503.139705882353,121708.18382352941,568262.4588235294,127921.23480392157,126879.21764705882,74009.76421568627,96721.94852941176,94483.16323529412,31518.540196078433,11629.05588235294,4250.238235294118,725.5705882352942,123.72549019607843
2021-04,AR,12455.517105263158,66960.37763157894,312520.8881578947,74529.56885964912,73980.72807017544,39124.78640350877,50830.60131578947,47464.42850877193,16586.67587719298,6806.599561403509,2654.367105263158,448.73070175438596,94.4017543859649
2021-04,AZ,190696.31458333333,719143.3104166667,3480193.027083333,969912.8520833333,791360.1125,412827.2791666667,532608.04375,531845.1333333333,156987.69375,49756.34583333333,26616.522916666665,5058.71875,3220.325
2021-04,CA,362362.1494252874,1000108.8333333334,4156561.9833333334,1147929.683908046,1008466.6626436781,486475.5390804598,598114.2431034483,577662.4195402298,215711.94137931033,80168.21034482759,32151.157471264367,6632.612643678161,3249.5132183908045
2021-04,CO,40925.0197228145,143223.8432835821,867614.1295309168,235809.00586353944,209166.61780383796,106692.39818763327,136285.87206823027,125288.74786780383,34221.57036247335,12906.07356076759,4546.034648187633,1240.3704690831557,1457.4386993603412
2021-04,CT,164021.5888888889,628264.411111111,3062275.2148148147,813156.4333333333,773166.5148148148,389856.3296296296,468796.8,437595.7888888889,129918.02222222222,38295.65185185185,7650.3074074074075,1724.7777777777778,2114.588888888889
2021-04,DC,233605.93333333332,472143.06666666665,2864316.9166666665,1078107.5666666667,704344.0833333334,373182.6666666667,398755.88333333336,234408.4,49573.63333333333,10459.266666666666,6651.683333333333,3688.5666666666666,5145.166666666667
2021-04,DE,100729.4,386152.6,1821783.2833333334,478157.3333333333,419635.95,228216.19166666668,301628.00833333336,261375.775,91575.275,30152.491666666665,9575.75,815.075,651.4333333333333
2021-04,FL,117012.60784313726,514685.53921568627,2348571.2647058824,656779.9151960785,565033.0259803921,302511.36176470586,375831.15882352943,317562.8769607843,87238.19068627451,26577.461764705884,12274.530392156863,2651.002450980392,2111.7406862745097
2021-04,GA,24030.693125,108687.094375,502401.2372916667,124823.41270833333,113458.32854166666,61769.66354166667,83448.159375,77194.44104166667,26841.871458333335,8780.371875,4640.867708333333,1086.6620833333334,357.4589583333333
2021-04,HI,127171.10666666667,439160.49333333335,2204932.7533333334,675314.4066666666,549132.9466666667,251265.18,312338.25333333336,358697.56666666665,46393.52,8954.34,1321.12,454.58666666666664,1060.8333333333333
2021-04,IA,11367.787666666667,51733.61233333333,297258.744,81687.399,73156.98466666667,33590.30033333333,41489.079,42628.68266666667,15831.641666666666,6084.247333333334,2399.967,279.43766666666664,111.00466666666667
2021-04,ID,15460.230182926829,66239.23780487805,332433.587652439,87717.81859756098,85996.2256097561,41730.11737804878,49875.57393292683,42815.83993902439,14677.784298780487,6102.346036585366,2865.0914634146343,448.3300304878049,204.46036585365854
2021-04,IL,52340.115857605175,193714.66084142396,1121562.783171521,327136.2378640777,267606.7401294498,131370.19061488673,164878.0627831715,157301.9851132686,51068.6355987055,13553.041747572815,6087.880906148867,1545.542071197411,1014.4663430420712
2021-04,IN,26649.956630824374,118128.94659498207,641632.0039426524,171323.55197132617,152259.61075268817,79889.73906810036,101258.16666666667,93369.47419354839,29523.31182795699,9182.904659498208,3632.9318996415773,807.1376344086021,385.1752688172043
2021-04,KS,10461.900628930818,44506.28805031446,264075.0037735849,76319.76194968553,67900.27169811321,30363.7606918239,35677.509119496855,34271.578301886795,12359.266666666666,4654.530188679245,1979.514779874214,374.7754716981132,174.03490566037735
2021-04,KY,13407.249862258954,60438.58484848485,335491.85399449035,80895.64628099173,78419.87878787878,43743.40220385675,55777.598347107436,50962.83966942149,16688.227548209365,6007.8247933884295,2513.6867768595043,350.79504132231403,131.95454545454547
2021-04,LA,24438.78205128205,118601.03333333334,638571.1958974359,167087.43025641027,149252.25743589742,79795.67384615385,104026.36615384616,89099.43435897437,30032.10205128205,12988.823076923078,5146.068717948718,845.0297435897436,298.01025641025643
2021-04,MA,214707.73555555556,704292.6644444445,4182964.4555555554,1191251.1688888888,1067644.4488888888,517782.1711111111,618632.8133333334,569354.9044444445,164724.01333333334,40060.69777777778,9030.395555555555,1593.8555555555556,2889.9866666666667
2021-04,MD,103241.56,380412.84,1845058.5733333332,513859.62933333335,413979.496,213471.156,290935.9093333333,288486.79333333333,90844.22533333334,22141.76,8541.874666666667,1661.5986666666668,1136.1306666666667
2021-04,ME,31922.080392156862,126220.50784313725,626103.8529411765,139166.8411764706,143360.57647058825,79510.08235294117,102766.4568627451,110189.62352941177,36727.301960784316,10777.13137254902,3097.978431372549,263.7725490196078,244.08823529411765
2021-04,MI,47889.869047619046,189892.44047619047,964910.3706349207,265567.296031746,219778.15198412698,115607.41666666667,149991.76111111112,145653.50873015873,45915.12103174603,14376.11626984127,5950.09880952381,1357.4166666666667,713.4833333333333
2021-04,MN,26098.404545454545,102075.05,534319.0299242424,146243.50340909092,120517.6965909091,60167.740909090906,78030.45,85068.87234848485,28782.685606060608,10083.057196969698,4384.066666666667,532.2253787878788,508.7318181818182
2021-04,MO,20141.966666666667,85675.75747126437,451306.80373563216,118032.47701149425,104895.66752873563,52622.71695402299,69310.51408045978,69440.98649425288,24381.511494252874,7915.6594827586205,3853.434195402299,558.3603448275862,295.47614942528736
2021-04,MS,10531.897590361446,61182.53614457831,281366.97228915663,68276.46385542168,63595.77670682731,32926.6562248996,45605.83855421687,44822.56184738956,16536.677911646588,6517.709236947791,2528.843373493976,476.05903614457833,80.3855421686747
