date,state,consumption-for-eg,consumption-for-eg-btu,consumption-uto,consumption-uto-btu,generation,total-consumption,total-consumption-btu
2019-03,MA,0.0,19.14505,0.0,1.93005,2101.66098,0.0,21.07511
2019-03,IA,0.0,52.27743,0.0,5.399,5680.45082,0.0,57.67643
2019-03,OH,0.0,93.46732,0.0,4.21657,10513.2173,0.0,97.68389
2019-03,MI,0.0,92.70337,0.0,8.18767,9577.43295,0.0,100.89104
2019-03,NE,0.0,33.19097,0.0,0.49747,3123.73982,0.0,33.68844
2019-03,DE,0.0,3.1272,0.0,1.55334,440.16647,0.0,4.68054
2019-03,NM,0.0,21.17622,0.0,0.04975,2186.41228,0.0,21.22597
2019-03,NH,0.0,15.27479,0.0,0.10524,1496.03373,0.0,15.38002
2019-03,FL,0.0,148.12362,0.0,12.05241,17791.5361,0.0,160.17604
2019-03,MN,0.0,44.80005,0.0,4.43779,4768.765,0.0,49.23784
2019-03,LA,0.0,58.69853,0.0,22.23331,7200.75792,0.0,80.93184
2019-03,NV,0.0,24.50721,0.0,0.33268,2959.36479,0.0,24.83988
2019-03,ND,0.0,38.74182,0.0,1.88211,3782.00922,0.0,40.62393
2019-03,KY,0.0,59.27122,0.0,1.79955,5936.44982,0.0,61.07077
2019-03,CA,0.0,141.43959,0.0,12.20116,16547.32858,0.0,153.64074
2019-03,AZ,0.0,83.61669,0.0,0.09283,8711.56059,0.0,83.70952
2019-03,NC,0.0,89.78792,0.0,6.58761,9761.55583,0.0,96.37554
2019-03,DC,0.0,0.19049,0.0,0.07983,15.01975,0.0,0.27032
2019-03,CT,0.0,29.7241,0.0,0.65031,3246.27891,0.0,30.37441
2019-03,MD,0.0,31.60857,0.0,2.09889,3476.07623,0.0,33.70746
2019-03,RI,0.0,4.19256,0.0,0.13163,556.95124,0.0,4.32419
2019-03,IN,0.0,87.88519,0.0,8.13326,9147.48599,0.0,96.01845
2019-03,ME,0.0,8.98267,0.0,4.81122,1048.14161,0.0,13.79389
2019-03,MT,0.0,26.16313,0.0,0.35165,2580.50325,0.0,26.51477
2019-03,MS,0.0,41.56583,0.0,2.73977,4971.58429,0.0,44.3056
2019-03,HI,0.0,7.49573,0.0,0.20362,720.83928,0.0,7.69935
2019-03,GA,0.0,72.43678,0.0,13.84326,8220.91765,0.0,86.28003
2019-03,NJ,0.0,47.95923,0.0,3.40881,5442.44578,0.0,51.36804
2019-03,NY,0.0,88.48205,0.0,4.44625,9548.94186,0.0,92.9283
2019-03,KS,0.0,41.55541,0.0,0.29828,4147.47866,0.0,41.85369
2019-03,AL,0.0,96.87949,0.0,13.8417,11109.09235,0.0,110.72119
2019-03,CO,0.0,44.3756,0.0,0.53821,4552.9751,0.0,44.91381
2019-03,AK,0.0,5.11699,0.0,0.67233,539.78417,0.0,5.78932
2019-04,AK,0.0,4.69652,0.0,0.57882,512.66437,0.0,5.27533
2019-04,NE,0.0,28.24739,0.0,0.91605,2729.09051,0.0,29.16344
2019-04,WI,0.0,40.36602,0.0,4.37624,4524.20234,0.0,44.74226
2019-04,NY,0.0,83.84908,0.0,3.82516,8966.69772,0.0,87.67424
2019-04,RI,0.0,4.45507,0.0,0.11963,582.76339,0.0,4.5747
2019-04,NC,0.0,75.38657,0.0,6.30716,8132.91131,0.0,81.69373
2019-04,VT,0.0,2.29182,0.0,0.01755,240.26611,0.0,2.30938
2019-04,NV,0.0,23.15984,0.0,0.40459,2762.48221,0.0,23.56443
2019-04,VA,0.0,59.60619,0.0,5.34116,6537.27448,0.0,64.94735
2019-04,NM,0.0,23.30537,0.0,0.05864,2544.11644,0.0,23.36402
2019-04,TX,0.0,288.86589,0.0,36.30538,33427.33416,0.0,325.17127
2019-04,WV,0.0,41.32945,0.0,0.36395,4158.15954,0.0,41.69341
2019-04,PA,0.0,142.40233,0.0,4.22709,15378.19199,0.0,146.62943
2019-04,MN,0.0,39.07676,0.0,3.43776,4213.406,0.0,42.51452
2019-04,MT,0.0,19.7517,0.0,0.33857,2007.74826,0.0,20.09027
2019-04,ND,0.0,29.93177,0.0,1.56038,2967.21453,0.0,31.49215
2019-04,NJ,0.0,45.62279,0.0,2.99404,5362.0362,0.0,48.61682
2019-04,NH,0.0,14.40048,0.0,0.09039,1449.60675,0.0,14.49086
2019-04,AR,0.0,36.54735,0.0,5.53381,4141.01928,0.0,42.08116
2019-04,MI,0.0,81.64242,0.0,6.97955,8580.87234,0.0,88.62197
2019-04,SD,0.0,12.94784,0.0,0.04066,1426.27074,0.0,12.98851
2019-04,WY,0.0,30.01344,0.0,2.81692,2922.52294,0.0,32.83036
2019-04,SC,0.0,77.59342,0.0,6.22235,7848.03049,0.0,83.81577
2019-04,OR,0.0,43.60955,0.0,2.11768,5109.45368,0.0,45.72723
2019-04,TN,0.0,55.78789,0.0,5.87078,5708.46217,0.0,61.65867
2019-04,OH,0.0,74.22164,0.0,3.97306,8284.37857,0.0,78.1947
2019-04,MO,0.0,47.88619,0.0,0.89925,4863.42312,0.0,48.78544
2019-04,MS,0.0,42.07715,0.0,3.58506,4965.97167,0.0,45.66221
2019-04,WA,0.0,74.89885,0.0,5.03908,8351.15664,0.0,79.93793
2019-04,UT,0.0,21.64349,0.0,0.23895,2253.97639,0.0,21.88244
2019-04,OK,0.0,54.71473,0.0,1.76581,6309.79327,0.0,56.48054
2019-04,KS,0.0,35.48213,0.0,0.24129,3607.84689,0.0,35.72342
2019-04,IN,0.0,79.44148,0.0,6.86272,8226.051,0.0,86.3042
2019-04,KY,0.0,42.65544,0.0,1.73183,4224.03958,0.0,44.38727
2019-04,ME,0.0,7.78794,0.0,4.40877,903.95363,0.0,12.19671
2019-04,DC,0.0,0.15322,0.0,0.06468,13.9212,0.0,0.2179
2019-04,DE,0.0,2.44709,0.0,1.22982,340.24953,0.0,3.6769
2019-04,MA,0.0,16.88511,0.0,1.6558,1786.14358,0.0,18.54091
2019-04,FL,0.0,154.58741,0.0,11.14385,18169.39103,0.0,165.73126
2019-04,CT,0.0,22.00553,0.0,0.63978,2578.23115,0.0,22.64531
2019-04,IA,0.0,41.79598,0.0,4.49895,4659.70961,0.0,46.29493
2019-04,IL,0.0,144.19605,0.0,4.98389,14361.42477,0.0,149.17994
2019-04,MD,0.0,26.9409,0.0,1.93877,2894.06391,0.0,28.87967
2019-04,LA,0.0,62.04788,0.0,22.18563,7697.91616,0.0,84.23352
2019-04,AL,0.0,85.94843,0.0,10.91032,9662.18426,0.0,96.85875
2019-04,CA,0.0,140.89148,0.0,10.98385,16204.2975,0.0,151.87533
2019-04,ID,0.0,12.44453,0.0,1.76692,1436.62982,0.0,14.21145
2019-04,HI,0.0,7.73042,0.0,0.22189,748.33482,0.0,7.95231
2019-04,AZ,0.0,71.92755,0.0,0.10359,7699.42202,0.0,72.03114
2019-04,CO,0.0,39.26501,0.0,0.48078,4163.25172,0.0,39.74579
2019-04,GA,0.0,90.24521,0.0,12.66537,10024.00965,0.0,102.91058
2019-05,NH,0.0,13.27696,0.0,0.06656,1266.96875,0.0,13.34351
2019-05,WV,0.0,56.85749,0.0,0.66805,5542.00172,0.0,57.52553
2019-05,WI,0.0,45.11953,0.0,3.89538,4826.08885,0.0,49.01491
2019-05,WA,0.0,86.73741,0.0,5.18354,9779.45399,0.0,91.92095
2019-05,WY,0.0,25.75304,0.0,2.62072,2470.87506,0.0,28.37376
2019-05,OH,0.0,88.49975,0.0,3.96112,9739.01359,0.0,92.46087
2019-05,VT,0.0,2.26722,0.0,0.01607,239.47089,0.0,2.28328
2019-05,NC,0.0,104.57703,0.0,5.77605,11127.28844,0.0,110.35308
2019-05,SD,0.0,13.00786,0.0,0.14981,1446.02637,0.0,13.15767
2019-05,TN,0.0,69.51832,0.0,6.05597,7191.57113,0.0,75.5743
2019-05,OK,0.0,54.32933,0.0,1.75511,6217.41798,0.0,56.08445
2019-05,CA,0.0,143.75083,0.0,11.7027,16253.8993,0.0,155.45354
2019-05,ND,0.0,29.22813,0.0,1.5949,2887.43736,0.0,30.82303
2019-05,IN,0.0,74.57929,0.0,7.19113,7741.44426,0.0,81.77042
2019-05,ME,0.0,7.71216,0.0,4.29714,904.60567,0.0,12.0093
2019-05,VA,0.0,64.31772,0.0,5.73294,6867.57959,0.0,70.05066
2019-05,UT,0.0,26.47263,0.0,0.28072,2758.1865,0.0,26.75335
2019-05,NJ,0.0,42.11754,0.0,2.98903,4874.13903,0.0,45.10657
2019-05,NY,0.0,93.61979,0.0,3.88868,9925.37422,0.0,97.50847
2019-05,NM,0.0,24.35649,0.0,0.05181,2498.38078,0.0,24.4083
2019-05,PA,0.0,156.88628,0.0,4.464,17183.69152,0.0,161.35028
2019-05,TX,0.0,348.6467,0.0,37.13389,40327.46631,0.0,385.78059
2019-05,HI,0.0,8.51778,0.0,0.23679,821.51395,0.0,8.75457
2019-05,AZ,0.0,79.87919,0.0,0.0996,8421.98973,0.0,79.97879
2019-05,CO,0.0,39.71118,0.0,0.39295,4142.22772,0.0,40.10414
2019-05,CT,0.0,24.6513,0.0,0.62313,2796.27961,0.0,25.27443
2019-05,AK,0.0,4.78593,0.0,0.51557,515.18948,0.0,5.3015
2019-05,IA,0.0,41.8769,0.0,5.22817,4556.55061,0.0,47.10506
2019-05,DE,0.0,2.75773,0.0,1.24824,391.28539,0.0,4.00597
2019-05,DC,0.0,0.15614,0.0,0.06417,12.67197,0.0,0.22031
2019-05,GA,0.0,106.96409,0.0,13.07865,11741.9261,0.0,120.04273
2019-05,AR,0.0,47.69073,0.0,5.74345,5203.85712,0.0,53.43418
2019-05,MI,0.0,87.68754,0.0,7.45812,9135.21381,0.0,95.14566
2019-05,MO,0.0,60.36388,0.0,0.94413,5913.81761,0.0,61.308
2019-05,MS,0.0,44.9489,0.0,3.49228,5299.13106,0.0,48.44118
2019-05,NV,0.0,24.00524,0.0,0.46871,2857.06453,0.0,24.47395
2019-05,RI,0.0,4.63498,0.0,0.1118,613.31233,0.0,4.74678
2019-05,SC,0.0,86.92591,0.0,6.44774,8944.01268,0.0,93.37365
2019-05,MA,0.0,13.98318,0.0,1.41034,1479.4182,0.0,15.39352
2019-05,MD,0.0,32.09041,0.0,1.76221,3377.84307,0.0,33.85261
2019-05,KS,0.0,39.71614,0.0,0.41239,3928.2564,0.0,40.12853
2019-05,IL,0.0,148.9348,0.0,4.24872,14643.88218,0.0,153.18353
2019-05,MT,0.0,17.0695,0.0,0.3236,1752.40574,0.0,17.3931
2019-05,KY,0.0,57.16069,0.0,1.80103,5677.29079,0.0,58.96171
2019-05,MN,0.0,44.41775,0.0,3.28352,4696.25018,0.0,47.70127
2019-05,LA,0.0,71.5122,0.0,20.98528,8561.60716,0.0,92.49748
2019-05,AL,0.0,110.10216,0.0,12.68277,12255.00139,0.0,122.78492
2019-05,FL,0.0,183.7102,0.0,10.3269,22148.31135,0.0,194.03711
2019-05,NE,0.0,25.49399,0.0,0.62856,2442.84012,0.0,26.12256
2019-05,OR,0.0,40.59401,0.0,1.70809,4597.19423,0.0,42.3021
2019-05,ID,0.0,12.41207,0.0,1.84465,1428.32186,0.0,14.25672
2019-06,KS,0.0,41.97876,0.0,0.35749,4111.84611,0.0,42.33625
2019-06,WI,0.0,44.69392,0.0,3.35013,4833.69662,0.0,48.04405
2019-06,WY,0.0,31.86032,0.0,2.4741,3050.23944,0.0,34.33442
2019-06,WV,0.0,55.69258,0.0,0.633,5517.71226,0.0,56.32559
2019-06,VT,0.0,1.62762,0.0,0.01457,176.94543,0.0,1.64219
2019-06,VA,0.0,79.36939,0.0,5.87424,9020.85876,0.0,85.24363
2019-06,WA,0.0,81.71831,0.0,4.87539,9263.43463,0.0,86.59369
2019-06,AR,0.0,47.52985,0.0,5.18608,5442.80888,0.0,52.71593
2019-06,AZ,0.0,96.67758,0.0,0.09588,10212.23344,0.0,96.77347
2019-06,CA,0.0,156.42809,0.0,12.43231,17939.47539,0.0,168.8604
2019-06,AL,0.0,113.23061,0.0,12.36372,12625.51912,0.0,125.59433
2019-06,OR,0.0,43.43799,0.0,1.95452,5087.87058,0.0,45.39251
2019-06,RI,0.0,4.78983,0.0,0.13073,611.6146,0.0,4.92055
2019-06,AK,0.0,4.54012,0.0,0.46945,474.39507,0.0,5.00956
2019-06,TX,0.0,376.90019,0.0,37.94137,43505.43724,0.0,414.84156
2019-06,MN,0.0,48.58743,0.0,4.26305,5075.82832,0.0,52.85048
2019-06,ND,0.0,31.15958,0.0,1.31372,3035.67769,0.0,32.4733
2019-06,NE,0.0,32.73073,0.0,0.53702,3146.01535,0.0,33.26775
2019-06,PA,0.0,170.72485,0.0,4.30507,18879.58456,0.0,175.02992
2019-06,NH,0.0,15.15865,0.0,0.0718,1526.79278,0.0,15.23045
2019-06,NC,0.0,107.01942,0.0,5.85909,11553.57128,0.0,112.87852
2019-06,UT,0.0,28.66723,0.0,0.28905,2924.09782,0.0,28.95628
2019-06,HI,0.0,8.50135,0.0,0.22646,823.27256,0.0,8.72781
2019-06,OK,0.0,64.15399,0.0,1.85389,7339.86917,0.0,66.00788
2019-06,NJ,0.0,49.59011,0.0,3.01477,5776.3898,0.0,52.60488
2019-06,DE,0.0,3.19466,0.0,1.21395,445.74541,0.0,4.40861
2019-06,FL,0.0,189.42006,0.0,10.45367,22923.87118,0.0,199.87373
2019-06,KY,0.0,62.50341,0.0,1.64535,6330.68341,0.0,64.14875
2019-06,CT,0.0,30.49219,0.0,0.66014,3407.02882,0.0,31.15234
2019-06,NM,0.0,28.10721,0.0,0.05908,2956.08552,0.0,28.16628
2019-06,SD,0.0,12.11514,0.0,0.1839,1333.40973,0.0,12.29904
2019-06,IA,0.0,46.32532,0.0,5.27639,5001.94257,0.0,51.6017
2019-06,MD,0.0,30.13847,0.0,0.73836,3177.34085,0.0,30.87683
2019-06,MI,0.0,94.70436,0.0,6.62917,9778.76552,0.0,101.33353
2019-06,MT,0.0,20.20879,0.0,0.30733,2048.64798,0.0,20.51612
2019-06,TN,0.0,66.00052,0.0,5.92624,6803.87243,0.0,71.92676
2019-06,OH,0.0,94.72713,0.0,3.73077,10398.8788,0.0,98.4579
2019-06,IN,0.0,71.79953,0.0,6.9949,7314.29523,0.0,78.79442
2019-06,NV,0.0,30.15211,0.0,0.46155,3598.09384,0.0,30.61366
2019-06,LA,0.0,78.26339,0.0,21.63191,9408.41819,0.0,99.8953
2019-06,GA,0.0,106.67724,0.0,13.28954,11752.99644,0.0,119.96678
2019-06,DC,0.0,0.21734,0.0,0.08253,15.51222,0.0,0.29987
2019-06,ID,0.0,13.21239,0.0,1.74648,1530.25441,0.0,14.95887
2019-06,IL,0.0,152.45883,0.0,4.7806,15003.38444,0.0,157.23943
2019-06,CO,0.0,40.07247,0.0,0.32759,4234.21447,0.0,40.40005
2019-06,ME,0.0,6.68987,0.0,4.14803,787.7946,0.0,10.8379
2019-06,MS,0.0,47.39152,0.0,3.66742,5514.85183,0.0,51.05894
2019-06,MO,0.0,59.47265,0.0,0.89453,6341.98208,0.0,60.36717
2019-06,NY,0.0,100.47223,0.0,4.7413,10778.23956,0.0,105.21353
2019-06,SC,0.0,85.2857,0.0,6.08294,8763.93215,0.0,91.36863
2019-06,MA,0.0,12.40335,0.0,1.57869,1382.64535,0.0,13.98204
2019-07,SC,0.0,92.77377,0.0,6.16635,9537.84379,0.0,98.94012
2019-07,ID,0.0,15.9863,0.0,1.91596,1877.93717,0.0,17.90225
2019-07,MO,0.0,75.07897,0.0,1.01714,7664.31517,0.0,76.09611
2019-07,MS,0.0,58.9302,0.0,3.92924,7058.56667,0.0,62.85944
2019-07,ND,0.0,36.00388,0.0,1.53401,3455.60963,0.0,37.5379
2019-07,NJ,0.0,64.92744,0.0,3.31466,7532.86408,0.0,68.2421
2019-07,LA,0.0,87.97294,0.0,22.62843,10235.38283,0.0,110.60136
2019-07,ME,0.0,6.86251,0.0,4.54327,845.42796,0.0,11.40578
2019-07,AL,0.0,121.25675,0.0,12.99897,13501.48373,0.0,134.25572
2019-07,KS,0.0,49.23613,0.0,0.35494,4834.19026,0.0,49.59108
2019-07,HI,0.0,8.97594,0.0,0.18314,858.64979,0.0,9.15908
2019-07,DC,0.0,0.21099,0.0,0.0804,14.30927,0.0,0.29139
2019-07,AZ,0.0,112.40631,0.0,0.09613,12149.69941,0.0,112.50244
2019-07,IL,0.0,176.6864,0.0,5.13005,17389.55643,0.0,181.81645
2019-07,OH,0.0,103.17409,0.0,3.98093,10886.22478,0.0,107.15502
2019-07,KY,0.0,71.43272,0.0,1.69275,7132.6196,0.0,73.12547
2019-07,AK,0.0,4.85772,0.0,0.4506,503.95351,0.0,5.30832
2019-07,MT,0.0,26.16558,0.0,0.33439,2604.49296,0.0,26.49997
2019-07,PA,0.0,203.86668,0.0,5.03792,22728.91767,0.0,208.9046
2019-07,CT,0.0,36.45309,0.0,0.78196,4115.60242,0.0,37.23505
2019-07,DE,0.0,7.92435,0.0,1.36016,948.95798,0.0,9.2845
2019-07,NH,0.0,17.14892,0.0,0.05982,1777.15162,0.0,17.20874
2019-07,CO,0.0,50.6701,0.0,0.30372,5302.05786,0.0,50.97382
2019-07,NY,0.0,128.18564,0.0,5.1665,13925.32156,0.0,133.35214
2019-07,FL,0.0,201.32754,0.0,10.69767,24370.14417,0.0,212.02521
2019-07,NC,0.0,127.4214,0.0,5.42987,13643.75001,0.0,132.85127
2019-07,IA,0.0,54.25039,0.0,5.41446,5924.07569,0.0,59.66485
2019-07,MD,0.0,38.42524,0.0,0.8174,4088.80754,0.0,39.24264
2019-07,MA,0.0,23.60734,0.0,1.83578,2740.48983,0.0,25.44313
2019-07,MN,0.0,52.24547,0.0,4.04311,5566.95452,0.0,56.28858
2019-07,OK,0.0,77.81095,0.0,1.97297,8905.42861,0.0,79.78392
2019-07,IN,0.0,100.83442,0.0,7.45466,10138.0999,0.0,108.28908
2019-07,AR,0.0,54.09732,0.0,5.44168,6056.26565,0.0,59.539
2019-07,OR,0.0,46.11611,0.0,2.04987,5476.13202,0.0,48.16598
2019-07,NV,0.0,35.30489,0.0,0.45628,4240.30996,0.0,35.76118
2019-07,NE,0.0,37.12044,0.0,0.5122,3501.15686,0.0,37.63264
2019-07,GA,0.0,115.79794,0.0,13.91408,12769.83033,0.0,129.71201
2019-07,CA,0.0,179.81215,0.0,11.78429,20917.46068,0.0,191.59643
2019-07,NM,0.0,33.21234,0.0,0.06771,3410.06272,0.0,33.28005
2019-07,MI,0.0,109.59333,0.0,7.7144,11298.35772,0.0,117.30773
2019-07,SD,0.0,10.20279,0.0,0.21802,1112.29725,0.0,10.42081
2019-07,WY,0.0,39.58633,0.0,2.57801,3762.7255,0.0,42.16434
2019-07,WV,0.0,70.90036,0.0,0.67977,7053.37269,0.0,71.58013
2019-07,UT,0.0,34.88423,0.0,0.3097,3688.3528,0.0,35.19393
2019-07,TN,0.0,80.32237,0.0,5.95546,8467.26649,0.0,86.27783
2019-07,VA,0.0,92.12329,0.0,5.81731,10342.19742,0.0,97.9406
2019-07,VT,0.0,1.66258,0.0,0.01822,157.5218,0.0,1.6808
2019-07,TX,0.0,421.666,0.0,41.29645,48793.15623,0.0,462.96245
2019-07,WI,0.0,54.49629,0.0,3.82928,5844.09148,0.0,58.32557
2019-07,WA,0.0,88.89196,0.0,5.24943,9932.11774,0.0,94.14138
2019-07,RI,0.0,7.50166,0.0,0.14817,956.24862,0.0,7.64983
2019-08,MS,0.0,60.23724,0.0,3.80844,7230.78045,0.0,64.04568
2019-08,GA,0.0,113.72859,0.0,14.42671,12567.36644,0.0,128.1553
2019-08,WA,0.0,89.1667,0.0,5.46453,9966.21808,0.0,94.63123
2019-08,DE,0.0,5.8244,0.0,1.33703,751.3095,0.0,7.16144
2019-08,DC,0.0,0.22423,0.0,0.08617,14.82833,0.0,0.3104
2019-08,SD,0.0,8.33626,0.0,0.26339,902.99108,0.0,8.59964
2019-08,VA,0.0,88.92993,0.0,5.9159,9969.49344,0.0,94.84583
2019-08,TX,0.0,445.36096,0.0,42.93929,51055.34593,0.0,488.30025
2019-08,PA,0.0,192.91846,0.0,4.91556,21603.48294,0.0,197.83402
2019-08,MD,0.0,35.83865,0.0,0.79064,3769.46661,0.0,36.62929
2019-08,IL,0.0,160.48299,0.0,4.92291,15825.33104,0.0,165.40589
2019-08,KY,0.0,69.13808,0.0,1.77832,7050.43343,0.0,70.9164
2019-08,ME,0.0,4.97476,0.0,4.42894,616.15464,0.0,9.40371
2019-08,NJ,0.0,59.92779,0.0,3.32849,7003.75312,0.0,63.25628
2019-08,FL,0.0,200.05146,0.0,10.26068,24361.05184,0.0,210.31214
2019-08,NH,0.0,16.24322,0.0,0.08242,1673.43463,0.0,16.32563
2019-08,AZ,0.0,114.93188,0.0,0.09646,12357.36304,0.0,115.02834
2019-08,AL,0.0,123.27943,0.0,12.80782,13668.43597,0.0,136.08725
2019-08,MO,0.0,73.16595,0.0,1.01267,7404.03328,0.0,74.17861
2019-08,NC,0.0,123.41113,0.0,6.4969,13294.04038,0.0,129.90803
2019-08,KS,0.0,45.0982,0.0,0.37489,4406.19715,0.0,45.47308
2019-08,IN,0.0,82.38633,0.0,7.32029,8581.57227,0.0,89.70662
2019-08,MN,0.0,48.40702,0.0,3.85904,5191.16363,0.0,52.26606
2019-08,HI,0.0,9.43385,0.0,0.20125,906.25116,0.0,9.6351
2019-08,CA,0.0,185.4367,0.0,12.28753,21776.20876,0.0,197.72423
2019-08,MA,0.0,17.85661,0.0,1.80814,2030.52616,0.0,19.66476
2019-08,CO,0.0,51.28472,0.0,0.23539,5370.39735,0.0,51.5201
2019-08,AR,0.0,59.43232,0.0,5.23504,6500.75393,0.0,64.66736
2019-08,OR,0.0,45.95828,0.0,1.98123,5472.98544,0.0,47.93951
2019-08,UT,0.0,35.92987,0.0,0.28587,3790.27027,0.0,36.21574
2019-08,NY,0.0,118.45445,0.0,4.92653,12890.254,0.0,123.38098
2019-08,TN,0.0,75.93452,0.0,6.02332,8019.6191,0.0,81.95784
2019-08,OH,0.0,97.60955,0.0,3.95995,10648.21313,0.0,101.5695
2019-08,NV,0.0,37.33233,0.0,0.47004,4456.36018,0.0,37.80237
2019-08,NE,0.0,35.36189,0.0,0.67123,3331.85218,0.0,36.03312
2019-08,WI,0.0,54.11206,0.0,3.94393,5818.29446,0.0,58.056
2019-08,WV,0.0,61.93124,0.0,0.62416,6102.20591,0.0,62.5554
2019-08,WY,0.0,40.54644,0.0,2.54172,3857.92134,0.0,43.08816
2019-08,MI,0.0,105.41304,0.0,7.47186,10838.60111,0.0,112.8849
2019-08,ID,0.0,15.51684,0.0,2.09219,1816.59574,0.0,17.60903
2019-08,IA,0.0,46.11081,0.0,5.85444,5055.47806,0.0,51.96524
2019-08,VT,0.0,1.37618,0.0,0.01662,124.44241,0.0,1.3928
2019-08,MT,0.0,27.98132,0.0,0.35839,2777.31237,0.0,28.33971
2019-08,ND,0.0,37.94236,0.0,1.82667,3627.76159,0.0,39.76902
2019-08,NM,0.0,35.21879,0.0,0.07188,3618.88797,0.0,35.29067
2019-08,RI,0.0,7.83493,0.0,0.14081,989.29537,0.0,7.97574
2019-08,CT,0.0,34.36212,0.0,0.73951,3852.11029,0.0,35.10163
2019-08,OK,0.0,77.77669,0.0,2.09809,8916.19649,0.0,79.87477
2019-08,SC,0.0,87.62986,0.0,6.13078,9035.64786,0.0,93.76064
2019-08,AK,0.0,4.64405,0.0,0.49777,488.8255,0.0,5.14182
2019-08,LA,0.0,85.07914,0.0,21.92529,10052.17819,0.0,107.00443
2019-09,AL,0.0,113.3707,0.0,12.85465,12573.0704,0.0,126.22535
2019-09,WI,0.0,45.6907,0.0,3.89564,5020.20552,0.0,49.58634
2019-09,WA,0.0,70.84178,0.0,5.0573,7915.35209,0.0,75.89908
2019-09,WY,0.0,38.61601,0.0,2.74778,3698.74724,0.0,41.36379
2019-09,VT,0.0,1.19394,0.0,0.01432,113.99873,0.0,1.20826
2019-09,WV,0.0,52.42615,0.0,0.5413,5197.49881,0.0,52.96745
2019-09,VA,0.0,69.39905,0.0,5.72646,7961.35776,0.0,75.12551
2019-09,OK,0.0,71.08859,0.0,1.75055,8142.78505,0.0,72.83914
2019-09,UT,0.0,31.29841,0.0,0.30315,3254.73836,0.0,31.60156
2019-09,ND,0.0,33.03388,0.0,1.87749,3248.49657,0.0,34.91136
2019-09,SC,0.0,80.35659,0.0,5.82369,8282.34931,0.0,86.18027
2019-09,NM,0.0,31.47749,0.0,0.06957,3221.07692,0.0,31.54706
2019-09,NY,0.0,102.26505,0.0,4.25047,11069.47847,0.0,106.51551
2019-09,AZ,0.0,101.01809,0.0,0.09248,10863.1495,0.0,101.11057
2019-09,NV,0.0,30.94173,0.0,0.42246,3703.73668,0.0,31.36419
2019-09,MA,0.0,11.90077,0.0,1.56748,1305.281,0.0,13.46825
2019-09,IA,0.0,47.3745,0.0,4.79729,5189.94573,0.0,52.17179
2019-09,SD,0.0,9.01364,0.0,0.24286,976.03528,0.0,9.2565
2019-09,MT,0.0,25.82686,0.0,0.3178,2499.02261,0.0,26.14466
2019-09,NJ,0.0,53.11704,0.0,2.89683,6113.70963,0.0,56.01386
2019-09,KS,0.0,46.76293,0.0,0.30731,4672.14885,0.0,47.07024
2019-09,PA,0.0,171.36651,0.0,4.35532,19150.28022,0.0,175.72183
2019-09,AR,0.0,56.6305,0.0,5.12993,6093.1155,0.0,61.76043
2019-09,OR,0.0,42.6922,0.0,1.83216,5073.71254,0.0,44.52436
2019-09,NH,0.0,13.7374,0.0,0.08172,1381.93875,0.0,13.81913
2019-09,IL,0.0,148.31573,0.0,4.49404,14433.37309,0.0,152.80977
2019-09,CO,0.0,44.57722,0.0,0.23413,4681.86159,0.0,44.81136
2019-09,ME,0.0,5.05178,0.0,4.22102,618.96018,0.0,9.27279
2019-09,CA,0.0,155.74638,0.0,12.28533,18268.61986,0.0,168.03171
2019-09,OH,0.0,91.30322,0.0,3.69994,10075.57964,0.0,95.00316
2019-09,MS,0.0,54.27579,0.0,3.77549,6462.99887,0.0,58.05128
2019-09,TN,0.0,69.19937,0.0,5.73754,7393.58734,0.0,74.93691
2019-09,MD,0.0,31.79422,0.0,0.72977,3252.41543,0.0,32.524
2019-09,NC,0.0,112.09955,0.0,6.02391,11974.57328,0.0,118.12347
2019-09,TX,0.0,395.00031,0.0,38.85699,45715.08562,0.0,433.85731
2019-09,LA,0.0,81.65998,0.0,23.09671,9525.61578,0.0,104.75669
2019-09,MI,0.0,93.4452,0.0,6.68785,9561.33668,0.0,100.13305
2019-09,NE,0.0,34.18305,0.0,0.54215,3245.19361,0.0,34.7252
2019-09,HI,0.0,9.16341,0.0,0.20443,878.32188,0.0,9.36784
2019-09,MN,0.0,45.52722,0.0,3.86907,4861.87389,0.0,49.39629
2019-09,GA,0.0,106.78756,0.0,12.44608,11791.84045,0.0,119.23363
2019-09,DC,0.0,0.21273,0.0,0.08339,14.60815,0.0,0.29612
2019-09,DE,0.0,3.29622,0.0,1.27243,442.4746,0.0,4.56865
2019-09,CT,0.0,30.10398,0.0,0.68467,3328.58517,0.0,30.78865
2019-09,FL,0.0,191.11105,0.0,9.18628,23299.73999,0.0,200.29733
2019-09,KY,0.0,67.45844,0.0,1.29255,6880.28956,0.0,68.75099
2019-09,RI,0.0,5.13024,0.0,0.12609,655.50616,0.0,5.25633
2019-09,ID,0.0,13.41387,0.0,1.94862,1579.34277,0.0,15.3625
2019-09,IN,0.0,76.74015,0.0,7.05731,8062.01626,0.0,83.79746
2019-09,MO,0.0,63.02294,0.0,0.96946,6364.04063,0.0,63.9924
2019-09,AK,0.0,4.11053,0.0,0.50016,429.39628,0.0,4.61069
2019-10,AR,0.0,41.36852,0.0,4.46594,4689.22985,0.0,45.83445
2019-10,OK,0.0,60.6592,0.0,2.02405,6879.15754,0.0,62.68324
