date,state,index_ipi
2005-09,MN,95.509
2005-09,MO,95.509
2005-09,MS,95.509
2005-09,MT,95.509
2005-09,NC,95.509
2005-09,ND,95.509
2005-09,NE,95.509
2005-09,NH,95.509
2005-09,NJ,95.509
2005-09,NM,95.509
2005-09,NV,95.509
2005-09,NY,95.509
2005-09,OH,95.509
2005-09,OK,95.509
2005-09,OR,95.509
2005-09,PA,95.509
2005-09,RI,95.509
2005-09,SC,95.509
2005-09,SD,95.509
2005-09,TN,95.509
2005-09,TX,95.509
2005-09,UT,95.509
2005-09,VA,95.509
2005-09,VT,95.509
2005-09,WA,95.509
2005-09,WI,95.509
2005-09,WV,95.509
2005-09,WY,95.509
2005-10,AK,96.6445
2005-10,AL,96.6445
2005-10,AR,96.6445
2005-10,AZ,96.6445
2005-10,CA,96.6445
2005-10,CO,96.6445
2005-10,CT,96.6445
2005-10,DC,96.6445
2005-10,DE,96.6445
2005-10,FL,96.6445
2005-10,GA,96.6445
2005-10,HI,96.6445
2005-10,IA,96.6445
2005-10,ID,96.6445
2005-10,IL,96.6445
2005-10,IN,96.6445
2005-10,KS,96.6445
2005-10,KY,96.6445
2005-10,LA,96.6445
2005-10,MA,96.6445
2005-10,MD,96.6445
2005-10,ME,96.6445
2005-10,MI,96.6445
2005-10,MN,96.6445
2005-10,MO,96.6445
2005-10,MS,96.6445
2005-10,MT,96.6445
2005-10,NC,96.6445
2005-10,ND,96.6445
2005-10,NE,96.6445
2005-10,NH,96.6445
2005-10,NJ,96.6445
2005-10,NM,96.6445
2005-10,NV,96.6445
2005-10,NY,96.6445
2005-10,OH,96.6445
2005-10,OK,96.6445
2005-10,OR,96.6445
2005-10,PA,96.6445
2005-10,RI,96.6445
2005-10,SC,96.6445
2005-10,SD,96.6445
2005-10,TN,96.6445
2005-10,TX,96.6445
2005-10,UT,96.6445
2005-10,VA,96.6445
2005-10,VT,96.6445
2005-10,WA,96.6445
2005-10,WI,96.6445
2005-10,WV,96.6445
2005-10,WY,96.6445
2005-11,AK,97.6736
2005-11,AL,97.6736
2005-11,AR,97.6736
2005-11,AZ,97.6736
2005-11,CA,97.6736
2005-11,CO,97.6736
2005-11,CT,97.6736
2005-11,DC,97.6736
2005-11,DE,97.6736
2005-11,FL,97.6736
2005-11,GA,97.6736
2005-11,HI,97.6736
2005-11,IA,97.6736
2005-11,ID,97.6736
2005-11,IL,97.6736
2005-11,IN,97.6736
2005-11,KS,97.6736
2005-11,KY,97.6736
2005-11,LA,97.6736
2005-11,MA,97.6736
2005-11,MD,97.6736
2005-11,ME,97.6736
2005-11,MI,97.6736
2005-11,MN,97.6736
2005-11,MO,97.6736
2005-11,MS,97.6736
2005-11,MT,97.6736
2005-11,NC,97.6736
2005-11,ND,97.6736
2005-11,NE,97.6736
2005-11,NH,97.6736
2005-11,NJ,97.6736
2005-11,NM,97.6736
2005-11,NV,97.6736
2005-11,NY,97.6736
2005-11,OH,97.6736
2005-11,OK,97.6736
2005-11,OR,97.6736
2005-11,PA,97.6736
2005-11,RI,97.6736
2005-11,SC,97.6736
2005-11,SD,97.6736
2005-11,TN,97.6736
2005-11,TX,97.6736
2005-11,UT,97.6736
2005-11,VA,97.6736
2005-11,VT,97.6736
2005-11,WA,97.6736
2005-11,WI,97.6736
2005-11,WV,97.6736
2005-11,WY,97.6736
2005-12,AK,98.2108
2005-12,AL,98.2108
2005-12,AR,98.2108
2005-12,AZ,98.2108
2005-12,CA,98.2108
2005-12,CO,98.2108
2005-12,CT,98.2108
2005-12,DC,98.2108
2005-12,DE,98.2108
2005-12,FL,98.2108
2005-12,GA,98.2108
2005-12,HI,98.2108
2005-12,IA,98.2108
2005-12,ID,98.2108
2005-12,IL,98.2108
2005-12,IN,98.2108
2005-12,KS,98.2108
2005-12,KY,98.2108
2005-12,LA,98.2108
2005-12,MA,98.2108
2005-12,MD,98.2108
2005-12,ME,98.2108
2005-12,MI,98.2108
2005-12,MN,98.2108
2005-12,MO,98.2108
2005-12,MS,98.2108
2005-12,MT,98.2108
2005-12,NC,98.2108
2005-12,ND,98.2108
2005-12,NE,98.2108
2005-12,NH,98.2108
2005-12,NJ,98.2108
2005-12,NM,98.2108
2005-12,NV,98.2108
2005-12,NY,98.2108
2005-12,OH,98.2108
2005-12,OK,98.2108
2005-12,OR,98.2108
2005-12,PA,98.2108
2005-12,RI,98.2108
2005-12,SC,98.2108
2005-12,SD,98.2108
2005-12,TN,98.2108
2005-12,TX,98.2108
2005-12,UT,98.2108
2005-12,VA,98.2108
2005-12,VT,98.2108
2005-12,WA,98.2108
2005-12,WI,98.2108
2005-12,WV,98.2108
2005-12,WY,98.2108
2006-01,AK,98.3353
2006-01,AL,98.3353
2006-01,AR,98.3353
2006-01,AZ,98.3353
2006-01,CA,98.3353
2006-01,CO,98.3353
2006-01,CT,98.3353
2006-01,DC,98.3353
2006-01,DE,98.3353
2006-01,FL,98.3353
2006-01,GA,98.3353
2006-01,HI,98.3353
2006-01,IA,98.3353
2006-01,ID,98.3353
2006-01,IL,98.3353
2006-01,IN,98.3353
2006-01,KS,98.3353
2006-01,KY,98.3353
2006-01,LA,98.3353
2006-01,MA,98.3353
2006-01,MD,98.3353
2006-01,ME,98.3353
2006-01,MI,98.3353
2006-01,MN,98.3353
2006-01,MO,98.3353
2006-01,MS,98.3353
2006-01,MT,98.3353
2006-01,NC,98.3353
2006-01,ND,98.3353
2006-01,NE,98.3353
2006-01,NH,98.3353
2006-01,NJ,98.3353
2006-01,NM,98.3353
2006-01,NV,98.3353
2006-01,NY,98.3353
2006-01,OH,98.3353
2006-01,OK,98.3353
2006-01,OR,98.3353
2006-01,PA,98.3353
2006-01,RI,98.3353
2006-01,SC,98.3353
2006-01,SD,98.3353
2006-01,TN,98.3353
2006-01,TX,98.3353
2006-01,UT,98.3353
2006-01,VA,98.3353
2006-01,VT,98.3353
2006-01,WA,98.3353
2006-01,WI,98.3353
2006-01,WV,98.3353
2006-01,WY,98.3353
2006-02,AK,98.3412
2006-02,AL,98.3412
2006-02,AR,98.3412
2006-02,AZ,98.3412
2006-02,CA,98.3412
2006-02,CO,98.3412
2006-02,CT,98.3412
2006-02,DC,98.3412
2006-02,DE,98.3412
2006-02,FL,98.3412
2006-02,GA,98.3412
2006-02,HI,98.3412
2006-02,IA,98.3412
2006-02,ID,98.3412
2006-02,IL,98.3412
2006-02,IN,98.3412
2006-02,KS,98.3412
2006-02,KY,98.3412
2006-02,LA,98.3412
2006-02,MA,98.3412
2006-02,MD,98.3412
2006-02,ME,98.3412
2006-02,MI,98.3412
2006-02,MN,98.3412
2006-02,MO,98.3412
2006-02,MS,98.3412
2006-02,MT,98.3412
2006-02,NC,98.3412
2006-02,ND,98.3412
2006-02,NE,98.3412
2006-02,NH,98.3412
2006-02,NJ,98.3412
2006-02,NM,98.3412
2006-02,NV,98.3412
2006-02,NY,98.3412
2006-02,OH,98.3412
2006-02,OK,98.3412
2006-02,OR,98.3412
2006-02,PA,98.3412
2006-02,RI,98.3412
2006-02,SC,98.3412
2006-02,SD,98.3412
2006-02,TN,98.3412
2006-02,TX,98.3412
2006-02,UT,98.3412
2006-02,VA,98.3412
2006-02,VT,98.3412
2006-02,WA,98.3412
2006-02,WI,98.3412
2006-02,WV,98.3412
2006-02,WY,98.3412
2006-03,AK,98.5915
2006-03,AL,98.5915
2006-03,AR,98.5915
2006-03,AZ,98.5915
2006-03,CA,98.5915
2006-03,CO,98.5915
2006-03,CT,98.5915
2006-03,DC,98.5915
2006-03,DE,98.5915
2006-03,FL,98.5915
2006-03,GA,98.5915
2006-03,HI,98.5915
2006-03,IA,98.5915
2006-03,ID,98.5915
2006-03,IL,98.5915
2006-03,IN,98.5915
2006-03,KS,98.5915
2006-03,KY,98.5915
2006-03,LA,98.5915
2006-03,MA,98.5915
2006-03,MD,98.5915
2006-03,ME,98.5915
2006-03,MI,98.5915
2006-03,MN,98.5915
2006-03,MO,98.5915
2006-03,MS,98.5915
2006-03,MT,98.5915
2006-03,NC,98.5915
2006-03,ND,98.5915
2006-03,NE,98.5915
2006-03,NH,98.5915
2006-03,NJ,98.5915
2006-03,NM,98.5915
2006-03,NV,98.5915
2006-03,NY,98.5915
2006-03,OH,98.5915
2006-03,OK,98.5915
2006-03,OR,98.5915
2006-03,PA,98.5915
2006-03,RI,98.5915
2006-03,SC,98.5915
2006-03,SD,98.5915
2006-03,TN,98.5915
2006-03,TX,98.5915
2006-03,UT,98.5915
2006-03,VA,98.5915
2006-03,VT,98.5915
2006-03,WA,98.5915
2006-03,WI,98.5915
2006-03,WV,98.5915
2006-03,WY,98.5915
2006-04,AK,98.9042
2006-04,AL,98.9042
2006-04,AR,98.9042
2006-04,AZ,98.9042
2006-04,CA,98.9042
2006-04,CO,98.9042
2006-04,CT,98.9042
2006-04,DC,98.9042
2006-04,DE,98.9042
2006-04,FL,98.9042
2006-04,GA,98.9042
2006-04,HI,98.9042
2006-04,IA,98.9042
2006-04,ID,98.9042
2006-04,IL,98.9042
2006-04,IN,98.9042
2006-04,KS,98.9042
2006-04,KY,98.9042
2006-04,LA,98.9042
2006-04,MA,98.9042
2006-04,MD,98.9042
2006-04,ME,98.9042
2006-04,MI,98.9042
2006-04,MN,98.9042
2006-04,MO,98.9042
2006-04,MS,98.9042
2006-04,MT,98.9042
2006-04,NC,98.9042
2006-04,ND,98.9042
2006-04,NE,98.9042
2006-04,NH,98.9042
2006-04,NJ,98.9042
2006-04,NM,98.9042
2006-04,NV,98.9042
2006-04,NY,98.9042
2006-04,OH,98.9042
2006-04,OK,98.9042
2006-04,OR,98.9042
2006-04,PA,98.9042
2006-04,RI,98.9042
2006-04,SC,98.9042
2006-04,SD,98.9042
2006-04,TN,98.9042
2006-04,TX,98.9042
2006-04,UT,98.9042
2006-04,VA,98.9042
2006-04,VT,98.9042
2006-04,WA,98.9042
2006-04,WI,98.9042
2006-04,WV,98.9042
2006-04,WY,98.9042
2006-05,AK,98.8999
2006-05,AL,98.8999
2006-05,AR,98.8999
2006-05,AZ,98.8999
2006-05,CA,98.8999
2006-05,CO,98.8999
2006-05,CT,98.8999
2006-05,DC,98.8999
2006-05,DE,98.8999
2006-05,FL,98.8999
2006-05,GA,98.8999
2006-05,HI,98.8999
2006-05,IA,98.8999
2006-05,ID,98.8999
2006-05,IL,98.8999
2006-05,IN,98.8999
2006-05,KS,98.8999
2006-05,KY,98.8999
2006-05,LA,98.8999
2006-05,MA,98.8999
2006-05,MD,98.8999
2006-05,ME,98.8999
2006-05,MI,98.8999
2006-05,MN,98.8999
2006-05,MO,98.8999
2006-05,MS,98.8999
2006-05,MT,98.8999
2006-05,NC,98.8999
2006-05,ND,98.8999
2006-05,NE,98.8999
2006-05,NH,98.8999
2006-05,NJ,98.8999
2006-05,NM,98.8999
2006-05,NV,98.8999
2006-05,NY,98.8999
2006-05,OH,98.8999
2006-05,OK,98.8999
2006-05,OR,98.8999
2006-05,PA,98.8999
2006-05,RI,98.8999
2006-05,SC,98.8999
2006-05,SD,98.8999
2006-05,TN,98.8999
2006-05,TX,98.8999
2006-05,UT,98.8999
2006-05,VA,98.8999
2006-05,VT,98.8999
2006-05,WA,98.8999
2006-05,WI,98.8999
2006-05,WV,98.8999
2006-05,WY,98.8999
2006-06,AK,99.209
2006-06,AL,99.209
2006-06,AR,99.209
2006-06,AZ,99.209
2006-06,CA,99.209
2006-06,CO,99.209
2006-06,CT,99.209
2006-06,DC,99.209
2006-06,DE,99.209
2006-06,FL,99.209
2006-06,GA,99.209
2006-06,HI,99.209
2006-06,IA,99.209
2006-06,ID,99.209
2006-06,IL,99.209
2006-06,IN,99.209
2006-06,KS,99.209
2006-06,KY,99.209
2006-06,LA,99.209
2006-06,MA,99.209
2006-06,MD,99.209
2006-06,ME,99.209
2006-06,MI,99.209
2006-06,MN,99.209
2006-06,MO,99.209
2006-06,MS,99.209
2006-06,MT,99.209
2006-06,NC,99.209
2006-06,ND,99.209
2006-06,NE,99.209
2006-06,NH,99.209
2006-06,NJ,99.209
2006-06,NM,99.209
2006-06,NV,99.209
2006-06,NY,99.209
2006-06,OH,99.209
2006-06,OK,99.209
2006-06,OR,99.209
2006-06,PA,99.209
2006-06,RI,99.209
2006-06,SC,99.209
2006-06,SD,99.209
2006-06,TN,99.209
2006-06,TX,99.209
2006-06,UT,99.209
2006-06,VA,99.209
2006-06,VT,99.209
2006-06,WA,99.209
2006-06,WI,99.209
2006-06,WV,99.209
2006-06,WY,99.209
2006-07,AK,99.1473
2006-07,AL,99.1473
2006-07,AR,99.1473
2006-07,AZ,99.1473
2006-07,CA,99.1473
2006-07,CO,99.1473
2006-07,CT,99.1473
2006-07,DC,99.1473
2006-07,DE,99.1473
2006-07,FL,99.1473
2006-07,GA,99.1473
2006-07,HI,99.1473
2006-07,IA,99.1473
2006-07,ID,99.1473
2006-07,IL,99.1473
2006-07,IN,99.1473
2006-07,KS,99.1473
2006-07,KY,99.1473
2006-07,LA,99.1473
2006-07,MA,99.1473
2006-07,MD,99.1473
2006-07,ME,99.1473
2006-07,MI,99.1473
2006-07,MN,99.1473
2006-07,MO,99.1473
2006-07,MS,99.1473
2006-07,MT,99.1473
2006-07,NC,99.1473
2006-07,ND,99.1473
2006-07,NE,99.1473
2006-07,NH,99.1473
2006-07,NJ,99.1473
2006-07,NM,99.1473
2006-07,NV,99.1473
2006-07,NY,99.1473
2006-07,OH,99.1473
2006-07,OK,99.1473
2006-07,OR,99.1473
2006-07,PA,99.1473
2006-07,RI,99.1473
2006-07,SC,99.1473
2006-07,SD,99.1473
2006-07,TN,99.1473
2006-07,TX,99.1473
2006-07,UT,99.1473
2006-07,VA,99.1473
2006-07,VT,99.1473
2006-07,WA,99.1473
2006-07,WI,99.1473
2006-07,WV,99.1473
2006-07,WY,99.1473
2006-08,AK,99.5815
2006-08,AL,99.5815
2006-08,AR,99.5815
2006-08,AZ,99.5815
2006-08,CA,99.5815
2006-08,CO,99.5815
2006-08,CT,99.5815
2006-08,DC,99.5815
2006-08,DE,99.5815
2006-08,FL,99.5815
2006-08,GA,99.5815
2006-08,HI,99.5815
2006-08,IA,99.5815
2006-08,ID,99.5815
2006-08,IL,99.5815
2006-08,IN,99.5815
2006-08,KS,99.5815
2006-08,KY,99.5815
2006-08,LA,99.5815
2006-08,MA,99.5815
2006-08,MD,99.5815
2006-08,ME,99.5815
2006-08,MI,99.5815
2006-08,MN,99.5815
2006-08,MO,99.5815
2006-08,MS,99.5815
2006-08,MT,99.5815
2006-08,NC,99.5815
2006-08,ND,99.5815
2006-08,NE,99.5815
2006-08,NH,99.5815
2006-08,NJ,99.5815
2006-08,NM,99.5815
2006-08,NV,99.5815
2006-08,NY,99.5815
2006-08,OH,99.5815
2006-08,OK,99.5815
2006-08,OR,99.5815
2006-08,PA,99.5815
2006-08,RI,99.5815
2006-08,SC,99.5815
2006-08,SD,99.5815
2006-08,TN,99.5815
2006-08,TX,99.5815
2006-08,UT,99.5815
2006-08,VA,99.5815
2006-08,VT,99.5815
2006-08,WA,99.5815
2006-08,WI,99.5815
2006-08,WV,99.5815
2006-08,WY,99.5815
2006-09,AK,99.4133
2006-09,AL,99.4133
2006-09,AR,99.4133
2006-09,AZ,99.4133
2006-09,CA,99.4133
2006-09,CO,99.4133
2006-09,CT,99.4133
2006-09,DC,99.4133
2006-09,DE,99.4133
2006-09,FL,99.4133
2006-09,GA,99.4133
2006-09,HI,99.4133
2006-09,IA,99.4133
2006-09,ID,99.4133
2006-09,IL,99.4133
2006-09,IN,99.4133
2006-09,KS,99.4133
2006-09,KY,99.4133
2006-09,LA,99.4133
2006-09,MA,99.4133
2006-09,MD,99.4133
2006-09,ME,99.4133
2006-09,MI,99.4133
2006-09,MN,99.4133
2006-09,MO,99.4133
2006-09,MS,99.4133
2006-09,MT,99.4133
2006-09,NC,99.4133
2006-09,ND,99.4133
2006-09,NE,99.4133
2006-09,NH,99.4133
2006-09,NJ,99.4133
2006-09,NM,99.4133
2006-09,NV,99.4133
2006-09,NY,99.4133
2006-09,OH,99.4133
2006-09,OK,99.4133
2006-09,OR,99.4133
2006-09,PA,99.4133
2006-09,RI,99.4133
2006-09,SC,99.4133
2006-09,SD,99.4133
2006-09,TN,99.4133
2006-09,TX,99.4133
2006-09,UT,99.4133
2006-09,VA,99.4133
2006-09,VT,99.4133
2006-09,WA,99.4133
2006-09,WI,99.4133
2006-09,WV,99.4133
2006-09,WY,99.4133
2006-10,AK,99.2931
2006-10,AL,99.2931
2006-10,AR,99.2931
2006-10,AZ,99.2931
2006-10,CA,99.2931
2006-10,CO,99.2931
2006-10,CT,99.2931
2006-10,DC,99.2931
2006-10,DE,99.2931
2006-10,FL,99.2931
2006-10,GA,99.2931
2006-10,HI,99.2931
2006-10,IA,99.2931
2006-10,ID,99.2931
2006-10,IL,99.2931
2006-10,IN,99.2931
2006-10,KS,99.2931
2006-10,KY,99.2931
2006-10,LA,99.2931
2006-10,MA,99.2931
2006-10,MD,99.2931
2006-10,ME,99.2931
2006-10,MI,99.2931
2006-10,MN,99.2931
2006-10,MO,99.2931
2006-10,MS,99.2931
2006-10,MT,99.2931
2006-10,NC,99.2931
2006-10,ND,99.2931
2006-10,NE,99.2931
2006-10,NH,99.2931
2006-10,NJ,99.2931
2006-10,NM,99.2931
2006-10,NV,99.2931
2006-10,NY,99.2931
2006-10,OH,99.2931
2006-10,OK,99.2931
2006-10,OR,99.2931
2006-10,PA,99.2931
2006-10,RI,99.2931
2006-10,SC,99.2931
2006-10,SD,99.2931
2006-10,TN,99.2931
2006-10,TX,99.2931
2006-10,UT,99.2931
2006-10,VA,99.2931
2006-10,VT,99.2931
2006-10,WA,99.2931
2006-10,WI,99.2931
2006-10,WV,99.2931
2006-10,WY,99.2931
2006-11,AK,99.2376
2006-11,AL,99.2376
2006-11,AR,99.2376
2006-11,AZ,99.2376
2006-11,CA,99.2376
2006-11,CO,99.2376
2006-11,CT,99.2376
2006-11,DC,99.2376
2006-11,DE,99.2376
2006-11,FL,99.2376
2006-11,GA,99.2376
2006-11,HI,99.2376
2006-11,IA,99.2376
2006-11,ID,99.2376
2006-11,IL,99.2376
2006-11,IN,99.2376
2006-11,KS,99.2376
2006-11,KY,99.2376
2006-11,LA,99.2376
2006-11,MA,99.2376
2006-11,MD,99.2376
2006-11,ME,99.2376
2006-11,MI,99.2376
2006-11,MN,99.2376
2006-11,MO,99.2376
2006-11,MS,99.2376
2006-11,MT,99.2376
2006-11,NC,99.2376
2006-11,ND,99.2376
2006-11,NE,99.2376
2006-11,NH,99.2376
2006-11,NJ,99.2376
2006-11,NM,99.2376
2006-11,NV,99.2376
2006-11,NY,99.2376
2006-11,OH,99.2376
2006-11,OK,99.2376
2006-11,OR,99.2376
2006-11,PA,99.2376
2006-11,RI,99.2376
2006-11,SC,99.2376
2006-11,SD,99.2376
2006-11,TN,99.2376
2006-11,TX,99.2376
2006-11,UT,99.2376
2006-11,VA,99.2376
2006-11,VT,99.2376
2006-11,WA,99.2376
2006-11,WI,99.2376
2006-11,WV,99.2376
2006-11,WY,99.2376
2006-12,AK,100.2526
2006-12,AL,100.2526
2006-12,AR,100.2526
2006-12,AZ,100.2526
2006-12,CA,100.2526
2006-12,CO,100.2526
2006-12,CT,100.2526
2006-12,DC,100.2526
2006-12,DE,100.2526
2006-12,FL,100.2526
2006-12,GA,100.2526
2006-12,HI,100.2526
2006-12,IA,100.2526
2006-12,ID,100.2526
2006-12,IL,100.2526
2006-12,IN,100.2526
2006-12,KS,100.2526
2006-12,KY,100.2526
2006-12,LA,100.2526
2006-12,MA,100.2526
2006-12,MD,100.2526
2006-12,ME,100.2526
2006-12,MI,100.2526
2006-12,MN,100.2526
2006-12,MO,100.2526
2006-12,MS,100.2526
2006-12,MT,100.2526
2006-12,NC,100.2526
2006-12,ND,100.2526
2006-12,NE,100.2526
2006-12,NH,100.2526
2006-12,NJ,100.2526
2006-12,NM,100.2526
2006-12,NV,100.2526
2006-12,NY,100.2526
2006-12,OH,100.2526
2006-12,OK,100.2526
2006-12,OR,100.2526
2006-12,PA,100.2526
2006-12,RI,100.2526
2006-12,SC,100.2526
2006-12,SD,100.2526
2006-12,TN,100.2526
2006-12,TX,100.2526
2006-12,UT,100.2526
2006-12,VA,100.2526
2006-12,VT,100.2526
2006-12,WA,100.2526
2006-12,WI,100.2526
2006-12,WV,100.2526
2006-12,WY,100.2526
2007-01,AK,99.86
2007-01,AL,99.86
2007-01,AR,99.86
2007-01,AZ,99.86
2007-01,CA,99.86
2007-01,CO,99.86
2007-01,CT,99.86
2007-01,DC,99.86
2007-01,DE,99.86
2007-01,FL,99.86
2007-01,GA,99.86
2007-01,HI,99.86
2007-01,IA,99.86
2007-01,ID,99.86
2007-01,IL,99.86
2007-01,IN,99.86
2007-01,KS,99.86
2007-01,KY,99.86
2007-01,LA,99.86
2007-01,MA,99.86
2007-01,MD,99.86
2007-01,ME,99.86
2007-01,MI,99.86
2007-01,MN,99.86
2007-01,MO,99.86
2007-01,MS,99.86
2007-01,MT,99.86
2007-01,NC,99.86
2007-01,ND,99.86
2007-01,NE,99.86
2007-01,NH,99.86
2007-01,NJ,99.86
2007-01,NM,99.86
2007-01,NV,99.86
2007-01,NY,99.86
2007-01,OH,99.86
2007-01,OK,99.86
2007-01,OR,99.86
2007-01,PA,99.86
2007-01,RI,99.86
2007-01,SC,99.86
2007-01,SD,99.86
2007-01,TN,99.86
2007-01,TX,99.86
2007-01,UT,99.86
2007-01,VA,99.86
2007-01,VT,99.86
2007-01,WA,99.86
2007-01,WI,99.86
2007-01,WV,99.86
2007-01,WY,99.86
2007-02,AK,100.8096
2007-02,AL,100.8096
2007-02,AR,100.8096
2007-02,AZ,100.8096
2007-02,CA,100.8096
2007-02,CO,100.8096
2007-02,CT,100.8096
2007-02,DC,100.8096
2007-02,DE,100.8096
2007-02,FL,100.8096
2007-02,GA,100.8096
2007-02,HI,100.8096
2007-02,IA,100.8096
2007-02,ID,100.8096
2007-02,IL,100.8096
2007-02,IN,100.8096
2007-02,KS,100.8096
2007-02,KY,100.8096
2007-02,LA,100.8096
2007-02,MA,100.8096
2007-02,MD,100.8096
2007-02,ME,100.8096
2007-02,MI,100.8096
2007-02,MN,100.8096
2007-02,MO,100.8096
2007-02,MS,100.8096
2007-02,MT,100.8096
2007-02,NC,100.8096
2007-02,ND,100.8096
2007-02,NE,100.8096
2007-02,NH,100.8096
2007-02,NJ,100.8096
2007-02,NM,100.8096
2007-02,NV,100.8096
2007-02,NY,100.8096
2007-02,OH,100.8096
2007-02,OK,100.8096
2007-02,OR,100.8096
2007-02,PA,100.8096
2007-02,RI,100.8096
2007-02,SC,100.8096
2007-02,SD,100.8096
2007-02,TN,100.8096
2007-02,TX,100.8096
2007-02,UT,100.8096
2007-02,VA,100.8096
2007-02,VT,100.8096
2007-02,WA,100.8096
2007-02,WI,100.8096
2007-02,WV,100.8096
2007-02,WY,100.8096
2007-03,AK,101.0257
2007-03,AL,101.0257
2007-03,AR,101.0257
2007-03,AZ,101.0257
2007-03,CA,101.0257
2007-03,CO,101.0257
2007-03,CT,101.0257
2007-03,DC,101.0257
2007-03,DE,101.0257
2007-03,FL,101.0257
2007-03,GA,101.0257
2007-03,HI,101.0257
2007-03,IA,101.0257
2007-03,ID,101.0257
2007-03,IL,101.0257
2007-03,IN,101.0257
2007-03,KS,101.0257
2007-03,KY,101.0257
2007-03,LA,101.0257
2007-03,MA,101.0257
2007-03,MD,101.0257
2007-03,ME,101.0257
2007-03,MI,101.0257
2007-03,MN,101.0257
2007-03,MO,101.0257
2007-03,MS,101.0257
2007-03,MT,101.0257
2007-03,NC,101.0257
2007-03,ND,101.0257
2007-03,NE,101.0257
2007-03,NH,101.0257
2007-03,NJ,101.0257
2007-03,NM,101.0257
2007-03,NV,101.0257
2007-03,NY,101.0257
2007-03,OH,101.0257
2007-03,OK,101.0257
2007-03,OR,101.0257
2007-03,PA,101.0257
2007-03,RI,101.0257
2007-03,SC,101.0257
2007-03,SD,101.0257
2007-03,TN,101.0257
2007-03,TX,101.0257
2007-03,UT,101.0257
2007-03,VA,101.0257
2007-03,VT,101.0257
2007-03,WA,101.0257
2007-03,WI,101.0257
2007-03,WV,101.0257
2007-03,WY,101.0257
2007-04,AK,101.7497
2007-04,AL,101.7497
2007-04,AR,101.7497
2007-04,AZ,101.7497
2007-04,CA,101.7497
2007-04,CO,101.7497
2007-04,CT,101.7497
2007-04,DC,101.7497
2007-04,DE,101.7497
2007-04,FL,101.7497
2007-04,GA,101.7497
2007-04,HI,101.7497
2007-04,IA,101.7497
2007-04,ID,101.7497
2007-04,IL,101.7497
2007-04,IN,101.7497
2007-04,KS,101.7497
2007-04,KY,101.7497
2007-04,LA,101.7497
2007-04,MA,101.7497
2007-04,MD,101.7497
2007-04,ME,101.7497
2007-04,MI,101.7497
2007-04,MN,101.7497
2007-04,MO,101.7497
2007-04,MS,101.7497
2007-04,MT,101.7497
2007-04,NC,101.7497
2007-04,ND,101.7497
2007-04,NE,101.7497
2007-04,NH,101.7497
2007-04,NJ,101.7497
2007-04,NM,101.7497
2007-04,NV,101.7497
2007-04,NY,101.7497
2007-04,OH,101.7497
2007-04,OK,101.7497
2007-04,OR,101.7497
2007-04,PA,101.7497
2007-04,RI,101.7497
2007-04,SC,101.7497
2007-04,SD,101.7497
2007-04,TN,101.7497
2007-04,TX,101.7497
2007-04,UT,101.7497
2007-04,VA,101.7497
2007-04,VT,101.7497
2007-04,WA,101.7497
2007-04,WI,101.7497
2007-04,WV,101.7497
2007-04,WY,101.7497
2007-05,AK,101.8148
2007-05,AL,101.8148
2007-05,AR,101.8148
2007-05,AZ,101.8148
2007-05,CA,101.8148
2007-05,CO,101.8148
2007-05,CT,101.8148
2007-05,DC,101.8148
2007-05,DE,101.8148
2007-05,FL,101.8148
2007-05,GA,101.8148
2007-05,HI,101.8148
2007-05,IA,101.8148
2007-05,ID,101.8148
2007-05,IL,101.8148
2007-05,IN,101.8148
2007-05,KS,101.8148
2007-05,KY,101.8148
2007-05,LA,101.8148
2007-05,MA,101.8148
2007-05,MD,101.8148
2007-05,ME,101.8148
2007-05,MI,101.8148
2007-05,MN,101.8148
2007-05,MO,101.8148
2007-05,MS,101.8148
2007-05,MT,101.8148
2007-05,NC,101.8148
2007-05,ND,101.8148
2007-05,NE,101.8148
2007-05,NH,101.8148
2007-05,NJ,101.8148
2007-05,NM,101.8148
2007-05,NV,101.8148
2007-05,NY,101.8148
2007-05,OH,101.8148
2007-05,OK,101.8148
2007-05,OR,101.8148
2007-05,PA,101.8148
2007-05,RI,101.8148
2007-05,SC,101.8148
2007-05,SD,101.8148
2007-05,TN,101.8148
2007-05,TX,101.8148
2007-05,UT,101.8148
2007-05,VA,101.8148
2007-05,VT,101.8148
2007-05,WA,101.8148
2007-05,WI,101.8148
2007-05,WV,101.8148
2007-05,WY,101.8148
2007-06,AK,101.8424
2007-06,AL,101.8424
2007-06,AR,101.8424
2007-06,AZ,101.8424
2007-06,CA,101.8424
2007-06,CO,101.8424
2007-06,CT,101.8424
2007-06,DC,101.8424
2007-06,DE,101.8424
2007-06,FL,101.8424
2007-06,GA,101.8424
2007-06,HI,101.8424
2007-06,IA,101.8424
2007-06,ID,101.8424
2007-06,IL,101.8424
2007-06,IN,101.8424
2007-06,KS,101.8424
2007-06,KY,101.8424
2007-06,LA,101.8424
2007-06,MA,101.8424
2007-06,MD,101.8424
2007-06,ME,101.8424
2007-06,MI,101.8424
2007-06,MN,101.8424
2007-06,MO,101.8424
2007-06,MS,101.8424
2007-06,MT,101.8424
2007-06,NC,101.8424
2007-06,ND,101.8424
2007-06,NE,101.8424
2007-06,NH,101.8424
2007-06,NJ,101.8424
2007-06,NM,101.8424
2007-06,NV,101.8424
