state,value,date
MO,3.825806451612903,2022-10-01
MO,3.9866666666666664,2019-11-01
MO,4.4,2020-11-01
MO,3.765,2021-11-01
MO,4.41,2022-11-01
MO,4.05,2019-12-01
MO,3.7887096774193547,2020-12-01
MO,4.333870967741936,2021-12-01
MO,4.570967741935483,2022-12-01
MS,2.700806451612903,2019-01-01
MS,2.747043010752688,2020-01-01
MS,2.6919354838709677,2021-01-01
MS,2.8827956989247308,2022-01-01
MS,3.163392857142857,2019-02-01
MS,3.1448275862068966,2020-02-01
MS,3.236607142857143,2021-02-01
MS,3.1607142857142856,2022-02-01
MS,3.074193548387097,2019-03-01
MS,3.145967741935484,2020-03-01
MS,3.254301075268817,2021-03-01
MS,2.9419354838709677,2022-03-01
MS,2.9619444444444443,2019-04-01
MS,2.5283333333333333,2020-04-01
MS,2.7008333333333336,2021-04-01
MS,2.9244444444444446,2022-04-01
MS,2.3774193548387097,2019-05-01
MS,2.541129032258065,2020-05-01
MS,2.6381720430107527,2021-05-01
MS,2.2311111111111113,2022-05-01
MS,2.136388888888889,2019-06-01
MS,2.2449999999999997,2020-06-01
MS,2.261111111111111,2021-06-01
MS,1.6577777777777778,2022-06-01
MS,2.052688172043011,2019-07-01
MS,1.8233870967741934,2020-07-01
MS,1.3870967741935485,2021-07-01
MS,1.4451612903225806,2022-07-01
MS,1.4793010752688172,2019-08-01
MS,1.8274193548387097,2020-08-01
MS,1.7999999999999998,2021-08-01
MS,1.3150537634408601,2022-08-01
MS,1.5875,2019-09-01
MS,2.478333333333333,2020-09-01
MS,1.5355555555555553,2021-09-01
MS,1.5316666666666667,2022-09-01
MS,2.1870967741935483,2019-10-01
MS,2.328225806451613,2020-10-01
MS,1.778494623655914,2021-10-01
MS,1.8311827956989246,2022-10-01
MS,2.3,2019-11-01
MS,2.1275,2020-11-01
MS,1.7866666666666666,2021-11-01
MS,2.3255555555555554,2022-11-01
MS,2.604032258064516,2019-12-01
MS,2.364516129032258,2020-12-01
MS,2.3451612903225807,2021-12-01
MS,2.268817204301075,2022-12-01
MT,1.803225806451613,2019-01-01
MT,2.5806451612903225,2020-01-01
MT,2.0064516129032257,2021-01-01
MT,1.9,2022-01-01
MT,1.9464285714285714,2019-02-01
MT,2.36551724137931,2020-02-01
MT,2.6571428571428575,2021-02-01
MT,2.460714285714286,2022-02-01
MT,1.4258064516129034,2019-03-01
MT,3.032258064516129,2020-03-01
MT,2.767741935483871,2021-03-01
MT,2.793548387096774,2022-03-01
MT,3.1133333333333337,2019-04-01
MT,3.2366666666666664,2020-04-01
MT,3.046666666666667,2021-04-01
MT,3.5233333333333334,2022-04-01
MT,2.8129032258064517,2019-05-01
MT,3.0935483870967744,2020-05-01
MT,2.8193548387096774,2021-05-01
MT,3.2733333333333334,2022-05-01
MT,2.69,2019-06-01
MT,2.6266666666666665,2020-06-01
MT,2.9833333333333334,2021-06-01
MT,3.0266666666666664,2022-06-01
MT,2.7096774193548385,2019-07-01
MT,2.5870967741935487,2020-07-01
MT,2.6516129032258067,2021-07-01
MT,2.7516129032258063,2022-07-01
MT,2.5935483870967744,2019-08-01
MT,2.541935483870968,2020-08-01
MT,2.6451612903225805,2021-08-01
MT,2.696774193548387,2022-08-01
MT,2.646666666666667,2019-09-01
MT,2.5966666666666667,2020-09-01
MT,2.6733333333333333,2021-09-01
MT,2.2133333333333334,2022-09-01
MT,2.7548387096774194,2019-10-01
MT,2.851612903225807,2020-10-01
MT,2.574193548387097,2021-10-01
MT,2.0903225806451613,2022-10-01
MT,1.9366666666666668,2019-11-01
MT,2.1766666666666667,2020-11-01
MT,2.74,2021-11-01
MT,2.243333333333333,2022-11-01
MT,1.6548387096774193,2019-12-01
MT,1.8516129032258064,2020-12-01
MT,3.274193548387097,2021-12-01
MT,2.0580645161290323,2022-12-01
NC,10.94,2019-01-01
NC,12.81764705882353,2020-01-01
NC,9.853333333333333,2021-01-01
NC,11.570967741935483,2022-01-01
NC,10.903571428571428,2019-02-01
NC,12.026666666666667,2020-02-01
NC,12.416666666666666,2021-02-01
NC,10.725,2022-02-01
NC,11.957692307692307,2019-03-01
NC,11.216,2020-03-01
NC,12.826315789473686,2021-03-01
NC,12.12258064516129,2022-03-01
NC,14.0,2019-04-01
NC,14.07037037037037,2020-04-01
NC,11.505263157894737,2021-04-01
NC,12.56551724137931,2022-04-01
NC,11.811538461538463,2019-05-01
NC,12.130434782608695,2020-05-01
NC,11.15,2021-05-01
NC,11.66451612903226,2022-05-01
NC,11.28,2019-06-01
NC,11.433333333333332,2020-06-01
NC,11.651724137931033,2021-06-01
NC,10.393333333333334,2022-06-01
NC,12.151612903225805,2019-07-01
NC,11.546666666666665,2020-07-01
NC,12.139285714285714,2021-07-01
NC,12.924137931034483,2022-07-01
NC,10.98709677419355,2019-08-01
NC,11.542857142857143,2020-08-01
NC,10.464516129032257,2021-08-01
NC,10.19032258064516,2022-08-01
NC,10.496666666666666,2019-09-01
NC,11.5,2020-09-01
NC,9.866666666666667,2021-09-01
NC,9.91,2022-09-01
NC,10.186666666666667,2019-10-01
NC,9.648275862068965,2020-10-01
NC,9.475862068965517,2021-10-01
NC,9.667741935483871,2022-10-01
NC,11.093103448275862,2019-11-01
NC,9.95,2020-11-01
NC,10.296666666666665,2021-11-01
NC,10.216666666666667,2022-11-01
NC,9.966666666666667,2019-12-01
NC,11.805882352941177,2020-12-01
NC,9.60344827586207,2021-12-01
NC,9.756666666666666,2022-12-01
ND,5.403225806451613,2020-01-01
ND,5.419354838709677,2021-01-01
ND,6.33225806451613,2022-01-01
ND,5.179310344827586,2020-02-01
ND,5.364285714285714,2021-02-01
ND,6.432142857142857,2022-02-01
ND,5.448387096774193,2020-03-01
ND,5.374193548387097,2021-03-01
ND,6.22258064516129,2022-03-01
ND,5.973333333333333,2020-04-01
ND,5.376666666666667,2021-04-01
ND,7.578571428571428,2022-04-01
ND,5.819354838709677,2020-05-01
ND,5.383870967741935,2021-05-01
ND,6.196774193548387,2022-05-01
ND,5.67,2020-06-01
ND,5.406666666666666,2021-06-01
ND,5.42,2022-06-01
ND,4.776666666666666,2020-07-01
ND,4.554838709677419,2021-07-01
ND,4.341935483870968,2022-07-01
ND,5.096774193548387,2020-08-01
ND,5.296774193548386,2021-08-01
ND,4.658064516129032,2022-08-01
ND,5.71,2020-09-01
ND,4.989999999999999,2021-09-01
ND,5.010000000000001,2022-09-01
ND,5.554838709677419,2020-10-01
ND,5.66774193548387,2021-10-01
ND,5.280645161290322,2022-10-01
ND,5.489999999999999,2020-11-01
ND,5.756666666666666,2021-11-01
ND,6.363333333333333,2022-11-01
ND,4.877272727272727,2019-12-01
ND,5.151612903225806,2020-12-01
ND,5.290322580645161,2021-12-01
ND,5.909677419354838,2022-12-01
NE,3.870967741935484,2019-01-01
NE,3.861290322580645,2020-01-01
NE,3.9612903225806453,2021-01-01
NE,4.145161290322581,2022-01-01
NE,3.7214285714285715,2019-02-01
NE,4.165517241379311,2020-02-01
NE,3.585714285714286,2021-02-01
NE,4.703571428571428,2022-02-01
NE,3.480645161290323,2019-03-01
NE,4.396774193548388,2020-03-01
NE,4.048387096774194,2021-03-01
NE,3.990322580645161,2022-03-01
NE,4.52,2019-04-01
NE,4.3566666666666665,2020-04-01
NE,4.623333333333333,2021-04-01
NE,6.53,2022-04-01
NE,4.0677419354838715,2019-05-01
NE,4.5,2020-05-01
NE,4.103225806451613,2021-05-01
NE,3.9322580645161294,2022-05-01
NE,3.1566666666666667,2019-06-01
NE,4.3533333333333335,2020-06-01
NE,4.1033333333333335,2021-06-01
NE,3.9566666666666666,2022-06-01
NE,3.4193548387096775,2019-07-01
NE,4.606451612903226,2020-07-01
NE,4.229032258064516,2021-07-01
NE,3.9516129032258065,2022-07-01
NE,3.5258064516129033,2019-08-01
NE,4.04516129032258,2020-08-01
NE,3.8483870967741933,2021-08-01
NE,3.6516129032258067,2022-08-01
NE,3.7533333333333334,2019-09-01
NE,3.433333333333333,2020-09-01
NE,3.44,2021-09-01
NE,3.8866666666666663,2022-09-01
NE,4.32258064516129,2019-10-01
NE,4.209677419354839,2020-10-01
NE,4.370967741935484,2021-10-01
NE,3.5516129032258066,2022-10-01
NE,3.7275862068965515,2019-11-01
NE,3.4433333333333334,2020-11-01
NE,3.9166666666666665,2021-11-01
NE,4.365517241379311,2022-11-01
NE,3.3129032258064517,2019-12-01
NE,4.103225806451613,2020-12-01
NE,3.761290322580645,2021-12-01
NE,4.46,2022-12-01
NH,1.9838709677419355,2019-01-01
NH,1.4172413793103449,2020-01-01
NH,1.4870967741935484,2021-01-01
NH,1.570967741935484,2022-01-01
NH,2.185714285714286,2019-02-01
NH,1.5999999999999999,2020-02-01
NH,1.6535714285714285,2021-02-01
NH,2.082142857142857,2022-02-01
NH,2.0129032258064514,2019-03-01
NH,2.403225806451613,2020-03-01
NH,2.519354838709677,2021-03-01
NH,2.103225806451613,2022-03-01
NH,2.2448275862068963,2019-04-01
NH,2.3857142857142857,2020-04-01
NH,2.066666666666667,2021-04-01
NH,2.4866666666666664,2022-04-01
NH,1.9870967741935484,2019-05-01
NH,2.096774193548387,2020-05-01
NH,1.6806451612903226,2021-05-01
NH,1.835483870967742,2022-05-01
NH,1.5933333333333333,2019-06-01
NH,1.46,2020-06-01
NH,1.5166666666666666,2021-06-01
NH,1.8099999999999998,2022-06-01
NH,1.0741935483870966,2019-07-01
NH,1.2225806451612902,2020-07-01
NH,1.1935483870967742,2021-07-01
NH,1.3387096774193548,2022-07-01
NH,1.0419354838709676,2019-08-01
NH,1.2903225806451613,2020-08-01
NH,0.9903225806451613,2021-08-01
NH,1.0838709677419356,2022-08-01
NH,1.2233333333333334,2019-09-01
NH,1.6333333333333333,2020-09-01
NH,1.4633333333333334,2021-09-01
NH,1.1700000000000002,2022-09-01
NH,1.5419354838709676,2019-10-01
NH,1.6935483870967742,2020-10-01
NH,1.1225806451612903,2021-10-01
NH,0.967741935483871,2022-10-01
NH,1.6448275862068966,2019-11-01
NH,1.6466666666666667,2020-11-01
NH,1.4066666666666667,2021-11-01
NH,1.8933333333333333,2022-11-01
NH,1.4967741935483871,2019-12-01
NH,1.9,2020-12-01
NH,1.8129032258064515,2021-12-01
NH,1.9483870967741934,2022-12-01
NJ,2.4709677419354836,2019-01-01
NJ,2.0580645161290323,2020-01-01
NJ,2.448387096774194,2021-01-01
NJ,2.138709677419355,2022-01-01
NJ,2.3607142857142853,2019-02-01
NJ,1.7586206896551724,2020-02-01
NJ,2.107142857142857,2021-02-01
NJ,2.2464285714285714,2022-02-01
NJ,2.332258064516129,2019-03-01
NJ,2.141935483870968,2020-03-01
NJ,2.458064516129032,2021-03-01
NJ,2.448387096774194,2022-03-01
NJ,2.29,2019-04-01
NJ,2.7333333333333334,2020-04-01
NJ,2.348275862068965,2021-04-01
NJ,2.796666666666667,2022-04-01
NJ,1.5516129032258066,2019-05-01
NJ,2.1548387096774193,2020-05-01
NJ,1.8516129032258064,2021-05-01
NJ,1.7354838709677418,2022-05-01
NJ,1.3933333333333333,2019-06-01
NJ,1.3266666666666667,2020-06-01
NJ,1.2966666666666666,2021-06-01
NJ,1.5033333333333334,2022-06-01
NJ,1.0096774193548388,2019-07-01
NJ,1.0774193548387097,2020-07-01
NJ,1.1935483870967742,2021-07-01
NJ,1.3741935483870968,2022-07-01
NJ,1.0774193548387097,2019-08-01
NJ,1.1,2020-08-01
NJ,1.1516129032258065,2021-08-01
NJ,1.429032258064516,2022-08-01
NJ,1.1900000000000002,2019-09-01
NJ,1.23,2020-09-01
NJ,1.4200000000000002,2021-09-01
NJ,1.37,2022-09-01
NJ,1.6483870967741936,2019-10-01
NJ,1.2935483870967743,2020-10-01
NJ,1.435483870967742,2021-10-01
NJ,1.5032258064516129,2022-10-01
NJ,1.9785714285714284,2019-11-01
NJ,1.5766666666666667,2020-11-01
NJ,1.53,2021-11-01
NJ,1.8,2022-11-01
NJ,1.7483870967741937,2019-12-01
NJ,1.932258064516129,2020-12-01
NJ,1.4064516129032258,2021-12-01
NJ,1.8322580645161293,2022-12-01
NM,2.9612903225806453,2019-01-01
NM,2.9419354838709677,2020-01-01
NM,3.3225806451612905,2021-01-01
NM,3.2193548387096773,2022-01-01
NM,4.085714285714286,2019-02-01
NM,3.8344827586206898,2020-02-01
NM,3.857142857142857,2021-02-01
NM,4.053571428571429,2022-02-01
NM,4.048387096774194,2019-03-01
NM,4.309677419354839,2020-03-01
NM,4.616129032258065,2021-03-01
NM,4.34516129032258,2022-03-01
NM,4.293333333333334,2019-04-01
NM,4.433333333333334,2020-04-01
NM,4.503333333333333,2021-04-01
NM,4.746666666666667,2022-04-01
NM,4.751612903225807,2019-05-01
NM,4.370967741935484,2020-05-01
NM,4.687096774193549,2021-05-01
NM,4.816129032258065,2022-05-01
NM,4.153333333333333,2019-06-01
NM,4.153333333333333,2020-06-01
NM,4.12,2021-06-01
NM,4.010344827586207,2022-06-01
NM,3.5032258064516126,2019-07-01
NM,3.33,2020-07-01
NM,3.1148148148148147,2021-07-01
NM,3.370967741935484,2022-07-01
NM,3.4645161290322584,2019-08-01
NM,3.264516129032258,2020-08-01
NM,2.9419354838709677,2021-08-01
NM,3.293548387096774,2022-08-01
NM,3.253333333333333,2019-09-01
NM,3.36,2020-09-01
NM,2.9433333333333334,2021-09-01
NM,2.94,2022-09-01
NM,3.7419354838709675,2019-10-01
NM,3.609677419354839,2020-10-01
NM,3.8642857142857143,2021-10-01
NM,3.4419354838709677,2022-10-01
NM,3.14,2019-11-01
NM,3.6933333333333334,2020-11-01
NM,3.02,2021-11-01
NM,3.8633333333333337,2022-11-01
NM,2.7483870967741937,2019-12-01
NM,3.148387096774193,2020-12-01
NM,3.5064516129032257,2021-12-01
NM,2.987096774193548,2022-12-01
NV,1.7989247311827956,2019-01-01
NV,1.8376344086021505,2020-01-01
NV,1.810752688172043,2021-01-01
NV,1.7978494623655914,2022-01-01
NV,2.435714285714286,2019-02-01
NV,1.9310344827586208,2020-02-01
NV,1.9928571428571427,2021-02-01
NV,1.8607142857142858,2022-02-01
NV,1.9634408602150537,2019-03-01
NV,2.149462365591398,2020-03-01
NV,2.032258064516129,2021-03-01
NV,2.1258064516129034,2022-03-01
NV,2.0677777777777777,2019-04-01
NV,2.108888888888889,2020-04-01
NV,2.051111111111111,2021-04-01
NV,2.2577777777777777,2022-04-01
NV,1.9026881720430109,2019-05-01
NV,2.31505376344086,2020-05-01
NV,2.1193548387096777,2021-05-01
NV,2.3370967741935487,2022-05-01
NV,1.9677777777777776,2019-06-01
NV,2.251111111111111,2020-06-01
NV,2.298888888888889,2021-06-01
NV,2.197777777777778,2022-06-01
NV,1.961290322580645,2019-07-01
NV,2.1086021505376347,2020-07-01
NV,2.0274193548387096,2021-07-01
NV,2.1043010752688174,2022-07-01
NV,1.9956989247311827,2019-08-01
NV,2.034408602150538,2020-08-01
NV,2.003225806451613,2021-08-01
NV,1.6876344086021506,2022-08-01
NV,1.9844444444444445,2019-09-01
NV,2.0166666666666666,2020-09-01
NV,1.9477777777777776,2021-09-01
NV,2.011111111111111,2022-09-01
NV,1.9881720430107526,2019-10-01
NV,2.0451612903225804,2020-10-01
NV,2.0817204301075267,2021-10-01
NV,1.7451612903225806,2022-10-01
NV,1.7544444444444445,2019-11-01
NV,2.0233333333333334,2020-11-01
NV,1.8044444444444445,2021-11-01
NV,1.9633333333333334,2022-11-01
NV,1.727956989247312,2019-12-01
NV,1.6279569892473118,2020-12-01
NV,2.1236559139784945,2021-12-01
NV,1.9774193548387096,2022-12-01
NY,4.896774193548388,2019-01-01
NY,4.458064516129032,2020-01-01
NY,4.658064516129032,2021-01-01
NY,4.764516129032257,2022-01-01
NY,4.4071428571428575,2019-02-01
NY,4.179310344827586,2020-02-01
NY,4.610714285714286,2021-02-01
NY,4.682142857142857,2022-02-01
NY,4.806451612903226,2019-03-01
NY,4.780645161290322,2020-03-01
NY,4.987096774193549,2021-03-01
NY,4.787096774193548,2022-03-01
NY,4.733333333333333,2019-04-01
NY,5.4366666666666665,2020-04-01
NY,4.430000000000001,2021-04-01
NY,5.156666666666666,2022-04-01
NY,4.153333333333333,2019-05-01
NY,4.570967741935483,2020-05-01
NY,4.16774193548387,2021-05-01
NY,4.199999999999999,2022-05-01
NY,3.9066666666666667,2019-06-01
NY,3.646666666666667,2020-06-01
NY,3.82,2021-06-01
NY,3.7766666666666664,2022-06-01
NY,3.361290322580645,2019-07-01
NY,3.5548387096774197,2020-07-01
NY,3.5064516129032257,2021-07-01
NY,3.754838709677419,2022-07-01
NY,3.2903225806451615,2019-08-01
NY,3.6322580645161286,2020-08-01
NY,3.232258064516129,2021-08-01
NY,3.5999999999999996,2022-08-01
NY,3.5733333333333333,2019-09-01
NY,3.6333333333333333,2020-09-01
NY,3.9866666666666664,2021-09-01
NY,3.76,2022-09-01
NY,4.745161290322581,2019-10-01
NY,3.5677419354838706,2020-10-01
NY,3.7870967741935484,2021-10-01
NY,3.7129032258064516,2022-10-01
NY,4.3566666666666665,2019-11-01
NY,3.9366666666666665,2020-11-01
NY,3.58,2021-11-01
NY,4.116666666666666,2022-11-01
NY,4.483870967741935,2019-12-01
NY,4.519354838709678,2020-12-01
NY,3.6451612903225805,2021-12-01
NY,4.625806451612903,2022-12-01
OH,3.796774193548387,2019-01-01
OH,3.264516129032258,2020-01-01
OH,3.0596774193548386,2021-01-01
OH,3.5274193548387096,2022-01-01
OH,3.6142857142857143,2019-02-01
OH,3.3448275862068964,2020-02-01
OH,3.494642857142857,2021-02-01
OH,3.7357142857142853,2022-02-01
OH,3.364516129032258,2019-03-01
OH,3.424193548387097,2020-03-01
OH,3.55,2021-03-01
OH,3.7145161290322584,2022-03-01
OH,3.2233333333333336,2019-04-01
OH,3.5266666666666664,2020-04-01
OH,3.1383333333333336,2021-04-01
OH,3.558333333333333,2022-04-01
OH,2.903225806451613,2019-05-01
OH,3.1258064516129034,2020-05-01
OH,2.4693548387096773,2021-05-01
OH,2.9193548387096775,2022-05-01
OH,2.93,2019-06-01
OH,2.433333333333333,2020-06-01
OH,2.6516666666666664,2021-06-01
OH,2.4616666666666664,2022-06-01
OH,2.0999999999999996,2019-07-01
OH,1.9967741935483871,2020-07-01
OH,2.2983870967741935,2021-07-01
OH,2.2758064516129033,2022-07-01
OH,2.206451612903226,2019-08-01
OH,2.0806451612903225,2020-08-01
OH,1.9112903225806452,2021-08-01
OH,2.035483870967742,2022-08-01
OH,2.283333333333333,2019-09-01
OH,2.2983333333333333,2020-09-01
OH,2.558333333333333,2021-09-01
OH,2.095,2022-09-01
OH,2.7016129032258065,2019-10-01
OH,2.488709677419355,2020-10-01
OH,2.6274193548387097,2021-10-01
OH,2.885483870967742,2022-10-01
OH,2.8066666666666666,2019-11-01
OH,3.1766666666666667,2020-11-01
OH,2.881666666666667,2021-11-01
OH,3.2,2022-11-01
OH,3.074193548387097,2019-12-01
OH,3.1806451612903226,2020-12-01
OH,2.9967741935483874,2021-12-01
OH,3.141935483870968,2022-12-01
OR,3.074193548387097,2019-01-01
OR,4.025806451612903,2020-01-01
OR,3.425806451612903,2021-01-01
OR,2.8275862068965516,2022-01-01
OR,4.484615384615385,2019-02-01
OR,3.513793103448276,2020-02-01
OR,4.8,2021-02-01
OR,3.067857142857143,2022-02-01
OR,3.2161290322580647,2019-03-01
OR,3.7733333333333334,2020-03-01
OR,3.835483870967742,2021-03-01
OR,3.796774193548387,2022-03-01
OR,4.006666666666667,2019-04-01
OR,3.3800000000000003,2020-04-01
OR,3.893333333333333,2021-04-01
OR,4.13448275862069,2022-04-01
OR,3.4935483870967743,2019-05-01
OR,3.732258064516129,2020-05-01
OR,3.5387096774193547,2021-05-01
OR,4.336666666666667,2022-05-01
OR,3.4133333333333336,2019-06-01
OR,3.466666666666667,2020-06-01
OR,3.7413793103448274,2021-06-01
OR,3.703333333333333,2022-06-01
OR,3.3161290322580643,2019-07-01
OR,3.332258064516129,2020-07-01
OR,3.096774193548387,2021-07-01
OR,3.3741935483870966,2022-07-01
OR,2.9419354838709677,2019-08-01
OR,3.364516129032258,2020-08-01
OR,3.148387096774194,2021-08-01
OR,3.0935483870967744,2022-08-01
OR,3.18,2019-09-01
OR,3.1966666666666668,2020-09-01
OR,3.1933333333333334,2021-09-01
OR,3.0833333333333335,2022-09-01
OR,3.170967741935484,2019-10-01
OR,3.2516129032258063,2020-10-01
OR,3.883870967741936,2021-10-01
OR,2.896774193548387,2022-10-01
OR,2.61,2019-11-01
OR,3.3266666666666667,2020-11-01
OR,3.0133333333333336,2021-11-01
OR,3.42,2022-11-01
OR,2.303225806451613,2019-12-01
OR,3.212903225806452,2020-12-01
OR,4.612903225806452,2021-12-01
OR,3.532258064516129,2022-12-01
PA,3.6366666666666663,2019-01-01
PA,3.3620689655172415,2020-01-01
PA,3.11,2021-01-01
PA,3.5290322580645164,2022-01-01
PA,3.526086956521739,2019-02-01
PA,3.4068965517241376,2020-02-01
PA,3.3464285714285715,2021-02-01
PA,3.664285714285714,2022-02-01
PA,3.564516129032258,2019-03-01
PA,3.5,2020-03-01
PA,3.42258064516129,2021-03-01
PA,3.835483870967742,2022-03-01
PA,3.1392857142857147,2019-04-01
PA,3.56,2020-04-01
PA,3.1999999999999997,2021-04-01
PA,3.253333333333333,2022-04-01
PA,2.9516129032258065,2019-05-01
PA,3.17037037037037,2020-05-01
PA,2.2161290322580647,2021-05-01
PA,2.616129032258064,2022-05-01
PA,2.886206896551724,2019-06-01
PA,2.453333333333333,2020-06-01
PA,2.3285714285714287,2021-06-01
PA,2.3310344827586205,2022-06-01
PA,1.9379310344827587,2019-07-01
PA,1.9516129032258065,2020-07-01
PA,2.141935483870968,2021-07-01
PA,2.1357142857142857,2022-07-01
PA,1.8785714285714286,2019-08-01
PA,2.2129032258064516,2020-08-01
PA,1.6413793103448275,2021-08-01
PA,1.8299999999999998,2022-08-01
PA,1.9666666666666668,2019-09-01
PA,2.0966666666666667,2020-09-01
PA,2.49,2021-09-01
PA,2.037037037037037,2022-09-01
PA,2.3433333333333333,2019-10-01
PA,2.5172413793103448,2020-10-01
PA,2.2483870967741937,2021-10-01
PA,2.4166666666666665,2022-10-01
PA,3.0807692307692305,2019-11-01
PA,3.11,2020-11-01
PA,2.903448275862069,2021-11-01
PA,3.1366666666666663,2022-11-01
PA,2.939285714285714,2019-12-01
PA,3.370967741935484,2020-12-01
PA,2.8962962962962964,2021-12-01
PA,3.0290322580645164,2022-12-01
PR,3.5935483870967744,2019-01-01
PR,3.8774193548387097,2020-01-01
PR,3.7,2021-01-01
PR,3.232258064516129,2022-01-01
PR,4.192857142857143,2019-02-01
PR,4.158620689655172,2020-02-01
PR,4.55,2021-02-01
PR,4.085714285714286,2022-02-01
PR,3.5999999999999996,2019-03-01
PR,4.577419354838709,2020-03-01
PR,4.848387096774194,2021-03-01
PR,4.906451612903226,2022-03-01
PR,4.826666666666667,2019-04-01
PR,3.836666666666667,2020-04-01
PR,3.7933333333333334,2021-04-01
PR,4.586666666666667,2022-04-01
PR,3.9387096774193546,2019-05-01
PR,3.635483870967742,2020-05-01
PR,4.445161290322581,2021-05-01
PR,4.709677419354839,2022-05-01
PR,4.676666666666667,2019-06-01
PR,4.453333333333333,2020-06-01
PR,4.626666666666667,2021-06-01
PR,4.706666666666666,2022-06-01
PR,5.080645161290323,2019-07-01
PR,4.819354838709677,2020-07-01
PR,5.096774193548387,2021-07-01
PR,5.009677419354839,2022-07-01
PR,4.164516129032258,2019-08-01
PR,4.341935483870968,2020-08-01
PR,4.622580645161291,2021-08-01
PR,4.038709677419355,2022-08-01
PR,2.786666666666667,2019-09-01
PR,2.9866666666666664,2020-09-01
PR,3.0566666666666666,2021-09-01
PR,3.496666666666667,2022-09-01
PR,2.729032258064516,2019-10-01
PR,3.0612903225806454,2020-10-01
PR,2.674193548387097,2021-10-01
PR,2.935483870967742,2022-10-01
PR,2.7933333333333334,2019-11-01
PR,2.7366666666666664,2020-11-01
PR,3.1733333333333333,2021-11-01
PR,3.356666666666667,2022-11-01
PR,3.254838709677419,2019-12-01
PR,3.1903225806451614,2020-12-01
PR,3.9129032258064513,2021-12-01
PR,3.453333333333333,2022-12-01
RI,3.458064516129032,2019-01-01
RI,2.987096774193548,2020-01-01
RI,2.990322580645161,2021-01-01
RI,3.361290322580645,2022-01-01
RI,3.25,2019-02-01
RI,2.988888888888889,2020-02-01
RI,3.0464285714285713,2021-02-01
RI,3.3607142857142853,2022-02-01
RI,3.4000000000000004,2019-03-01
RI,3.7096774193548385,2020-03-01
RI,3.2133333333333334,2021-03-01
RI,3.1806451612903226,2022-03-01
RI,3.5533333333333332,2019-04-01
RI,3.9033333333333333,2020-04-01
RI,3.1965517241379313,2021-04-01
RI,3.563333333333333,2022-04-01
RI,3.1838709677419357,2019-05-01
RI,3.467741935483871,2020-05-01
RI,3.0290322580645164,2021-05-01
RI,3.148387096774193,2022-05-01
RI,2.743333333333333,2019-06-01
RI,2.5766666666666667,2020-06-01
RI,2.683333333333333,2021-06-01
RI,2.5766666666666667,2022-06-01
RI,2.296551724137931,2019-07-01
RI,2.74,2020-07-01
RI,2.4000000000000004,2021-07-01
RI,2.667741935483871,2022-07-01
RI,2.267741935483871,2019-08-01
RI,2.606451612903226,2020-08-01
RI,2.316666666666667,2021-08-01
RI,2.5387096774193547,2022-08-01
RI,2.45,2019-09-01
RI,2.6133333333333337,2020-09-01
RI,2.7066666666666666,2021-09-01
RI,2.31,2022-09-01
RI,3.5483870967741935,2019-10-01
RI,2.664516129032258,2020-10-01
RI,2.870967741935484,2021-10-01
RI,2.5935483870967744,2022-10-01
RI,3.0433333333333334,2019-11-01
RI,2.816666666666667,2020-11-01
RI,2.2733333333333334,2021-11-01
RI,2.8466666666666667,2022-11-01
RI,3.2774193548387096,2019-12-01
RI,3.0999999999999996,2020-12-01
RI,2.706451612903226,2021-12-01
RI,3.2903225806451615,2022-12-01
SD,3.5032258064516126,2019-01-01
SD,2.8677419354838714,2020-01-01
SD,3.0354838709677416,2021-01-01
SD,3.370967741935484,2022-01-01
SD,3.3892857142857147,2019-02-01
SD,3.4,2020-02-01
SD,2.939285714285714,2021-02-01
SD,4.025,2022-02-01
SD,3.3548387096774195,2019-03-01
SD,3.9322580645161294,2020-03-01
SD,3.803225806451613,2021-03-01
SD,4.251612903225807,2022-03-01
SD,4.113333333333333,2019-04-01
SD,3.746666666666667,2020-04-01
SD,3.6666666666666665,2021-04-01
SD,5.8517241379310345,2022-04-01
SD,4.025806451612903,2019-05-01
SD,3.9064516129032256,2020-05-01
SD,4.006451612903226,2021-05-01
SD,3.767741935483871,2022-05-01
SD,3.2233333333333336,2019-06-01
SD,3.9366666666666665,2020-06-01
SD,4.033333333333333,2021-06-01
SD,3.796666666666667,2022-06-01
SD,3.6838709677419357,2019-07-01
SD,4.416129032258064,2020-07-01
SD,4.338709677419355,2021-07-01
SD,3.8483870967741933,2022-07-01
SD,3.2451612903225806,2019-08-01
SD,3.8354838709677415,2020-08-01
SD,3.6733333333333333,2021-08-01
SD,3.7419354838709675,2022-08-01
SD,3.54,2019-09-01
SD,3.2366666666666664,2020-09-01
SD,3.316666666666667,2021-09-01
SD,4.026666666666666,2022-09-01
SD,3.7774193548387096,2019-10-01
SD,3.606451612903226,2020-10-01
SD,3.7548387096774194,2021-10-01
SD,2.616129032258064,2022-10-01
SD,3.1266666666666665,2019-11-01
SD,2.9833333333333334,2020-11-01
SD,3.1,2021-11-01
SD,3.6633333333333336,2022-11-01
SD,2.661290322580645,2019-12-01
SD,2.883870967741936,2020-12-01
SD,3.3774193548387097,2021-12-01
SD,3.988888888888889,2022-12-01
UT,4.864516129032259,2019-01-01
UT,5.33,2020-01-01
UT,4.52258064516129,2021-01-01
UT,4.896774193548388,2022-01-01
